Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
96.0,46500.0,74.6197,1510,42.8685,3.0,5.0,473,5.0,-999.0,1775,771,4104,2623
95.0,62000.0,74.6234,194,42.8661,4.0,9.0,473,5.0,-999.0,1775,716,4104,2623
48.0,36000.0,74.594,939,42.8717,1.0,14.0,2728,12.0,2021.0,1229,3131,4104,2623
114.0,77520.0,74.5668,939,42.8351,3.0,10.0,2728,10.0,-999.0,1775,3131,4104,3143
60.0,35900.0,74.6438,939,42.8401,2.0,9.0,2728,3.0,2020.0,2341,3131,4104,2623
38.0,26500.0,74.6438,939,42.8401,1.0,9.0,2728,3.0,2020.0,2341,3131,4104,3143
49.0,34000.0,74.5861,939,42.8258,1.0,12.0,2728,9.0,2020.0,2341,3131,4104,3143
110.0,82900.0,74.6313,1372,42.8511,4.0,12.0,2728,1.0,2019.0,1775,1148,4104,2623
247.0,150000.0,74.6364,1372,42.8759,3.0,14.0,2728,14.0,2018.0,1775,716,4104,2623
172.0,90000.0,74.5679,1510,42.8433,4.0,10.0,2728,9.0,-999.0,1775,716,220,3143
58.0,41500.0,74.6258,194,42.8396,3.0,5.0,374,3.0,-999.0,2341,716,4104,2623
58.0,44700.0,74.5725,1372,42.8431,2.0,8.0,2728,8.0,-999.0,1229,771,4104,2623
82.0,77500.0,74.5927,1372,42.8488,3.0,12.0,2728,3.0,2019.0,2341,3131,4104,2623
106.0,73000.0,74.5833,939,42.8781,3.0,10.0,2728,10.0,2019.0,1775,3131,4104,2623
30.0,24500.0,74.6137,338,42.8579,1.0,5.0,1189,5.0,-999.0,1229,1148,4104,2623
46.0,37500.0,74.6926,1372,42.8789,2.0,10.0,2728,7.0,-999.0,1229,771,4104,2623
66.0,52500.0,74.6265,1372,42.8828,2.0,9.0,2728,7.0,-999.0,1775,1148,4104,2623
70.0,65500.0,74.6228,1510,42.8304,3.0,9.0,473,3.0,-999.0,1775,771,4104,2623
165.0,117000.0,74.5783,1372,42.8814,4.0,10.0,2728,9.0,2015.0,1775,771,4104,2623
62.0,41700.0,74.6089,194,42.8602,3.0,9.0,473,9.0,-999.0,1775,1148,4104,2623
114.0,39000.0,74.5506,1257,42.8646,3.0,10.0,1189,10.0,-999.0,2341,3131,4104,2623
74.0,56000.0,74.5829,1510,42.8766,3.0,5.0,1189,4.0,-999.0,1775,771,4104,3143
48.0,39000.0,74.6176,939,42.8222,1.0,16.0,2728,4.0,2022.0,2341,3131,861,3143
80.0,63600.0,74.6176,1257,42.8222,2.0,16.0,2728,6.0,2022.0,2341,3131,861,3143
79.0,41500.0,74.5542,194,42.8652,4.0,5.0,1189,4.0,-999.0,1775,716,4104,2623
98.0,77500.0,74.5841,939,42.8228,2.0,12.0,2728,5.0,2020.0,2341,3131,861,3143
46.0,42000.0,74.5924,194,42.8684,3.0,5.0,1189,1.0,-999.0,1775,3131,4104,3143
32.0,28500.0,74.6119,1510,42.8369,1.0,5.0,374,5.0,-999.0,1229,716,4104,2623
61.0,46300.0,74.6332,194,42.8162,3.0,5.0,473,4.0,-999.0,1775,3131,4104,2623
200.0,130000.0,74.6223,939,42.8544,5.0,2.0,1189,1.0,2020.0,1775,3131,4104,3143
47.0,41500.0,74.616,1510,42.8683,2.0,9.0,473,7.0,-999.0,1775,1148,4104,2623
63.0,55500.0,74.6216,1510,42.874,3.0,5.0,473,1.0,-999.0,1775,1148,4104,2623
64.0,56500.0,74.623,1510,42.8712,3.0,9.0,473,8.0,-999.0,1775,1148,4104,2623
98.0,73500.0,74.5813,939,42.8393,2.0,10.0,2728,3.0,2020.0,2341,3131,4104,3143
70.0,62000.0,74.5843,1372,42.8823,2.0,10.0,1189,2.0,-999.0,1229,1148,4104,2623
87.0,49500.0,74.5786,939,42.8833,2.0,10.0,2728,5.0,2020.0,2341,3131,272,3143
58.0,41500.0,74.6261,1257,42.8217,3.0,4.0,374,4.0,-999.0,2341,3131,4104,3143
50.0,33500.0,74.5884,939,42.8545,1.0,10.0,2728,4.0,2018.0,2341,3131,4104,3143
247.0,150000.0,74.6365,1372,42.8758,3.0,14.0,2728,14.0,2018.0,1775,3131,4104,3143
43.0,42000.0,74.6313,1372,42.8511,1.0,12.0,1189,11.0,-999.0,1229,771,4104,3143
124.0,85000.0,74.6308,1372,42.8518,4.0,7.0,1189,4.0,-999.0,1775,1148,4104,2623
42.0,35500.0,74.6361,1510,42.8748,2.0,5.0,1189,4.0,-999.0,1775,1148,4104,2623
107.0,75000.0,74.6232,939,42.8314,3.0,10.0,2728,10.0,2017.0,1775,3131,4104,2623
102.0,84000.0,74.6168,1372,42.82,3.0,10.0,2728,7.0,-999.0,1775,771,277,2623
70.0,42000.0,74.6438,1257,42.8401,2.0,9.0,2728,2.0,2020.0,2341,3131,4104,2623
44.0,36000.0,74.6147,939,42.8198,1.0,12.0,2728,11.0,-999.0,2341,3131,220,2623
53.0,36000.0,74.5861,939,42.8258,1.0,12.0,2728,7.0,2020.0,2341,3131,4104,3143
60.0,35500.0,74.5861,1257,42.8258,2.0,12.0,2728,3.0,2020.0,2341,3131,4104,3143
80.0,42500.0,74.575,1510,42.8776,3.0,3.0,56,3.0,-999.0,1775,3131,4104,2623
108.0,86000.0,74.6122,1372,42.8201,3.0,10.0,2728,5.0,2016.0,1775,1148,220,2623
62.0,44900.0,74.6188,1510,42.8343,3.0,9.0,473,9.0,-999.0,1775,1148,4104,2623
34.0,27800.0,74.6304,1510,42.8506,1.0,9.0,473,4.0,-999.0,2341,1148,4104,2623
90.0,72000.0,74.5883,1372,42.8626,3.0,12.0,2728,8.0,2019.0,1775,3131,4104,2623
32.0,28800.0,74.6258,194,42.8397,1.0,4.0,374,4.0,-999.0,1229,3131,4104,2623
78.0,58900.0,74.6381,1372,42.8128,2.0,12.0,2728,2.0,2020.0,1229,3131,277,2623
36.0,31500.0,74.6185,1257,42.8707,1.0,9.0,311,1.0,-999.0,2341,3131,4104,2623
71.0,46500.0,74.6114,1257,42.8717,2.0,6.0,1189,1.0,-999.0,2341,3131,861,2623
65.0,53000.0,74.6058,338,42.8623,3.0,5.0,1189,5.0,1995.0,1775,1148,4104,2623
161.0,130000.0,74.5825,1510,42.8301,3.0,9.0,2728,4.0,2008.0,409,1148,277,2623
127.0,106000.0,74.5998,1372,42.865,3.0,12.0,2728,12.0,2018.0,409,716,4104,2623
128.0,97500.0,74.5914,939,42.8785,3.0,9.0,2728,9.0,2017.0,409,3131,4104,2623
142.0,108000.0,74.5914,939,42.8785,3.0,12.0,2728,10.0,2017.0,409,3131,4104,2623
29.0,30900.0,74.5838,1510,42.8725,1.0,5.0,1189,2.0,-999.0,1229,3131,4104,2623
42.0,37800.0,74.61,1257,42.8694,2.0,5.0,1189,3.0,-999.0,1775,3131,4104,2623
13.0,10000.0,74.6175,1510,42.8657,1.0,9.0,74,7.0,-999.0,2341,3131,4104,3143
56.0,37500.0,74.6361,194,42.8756,3.0,5.0,1189,2.0,-999.0,2341,3131,4104,2623
42.0,37500.0,74.6364,1510,42.8757,2.0,5.0,1189,2.0,-999.0,1229,771,4104,3143
118.0,97800.0,74.6322,1372,42.8249,3.0,10.0,2728,2.0,2019.0,409,1148,4104,2623
58.0,43800.0,74.6331,338,42.8173,3.0,4.0,374,2.0,-999.0,1229,3131,4104,3143
48.0,40800.0,74.6234,338,42.8725,2.0,9.0,473,7.0,-999.0,2341,3131,4104,3143
50.0,35300.0,74.6793,338,42.8783,2.0,5.0,473,4.0,-999.0,1775,3131,4104,3143
41.0,26500.0,74.5474,1510,42.8642,1.0,5.0,1189,3.0,-999.0,1229,771,4104,3143
78.0,55000.0,74.6238,1510,42.8683,3.0,9.0,1189,4.0,2012.0,409,3131,4104,3143
140.0,90000.0,74.5636,1510,42.8451,3.0,5.0,2728,3.0,-999.0,409,3131,4104,2623
91.5,78800.0,74.5843,1510,42.8824,3.0,10.0,2728,2.0,2015.0,1775,3131,4104,2623
82.0,62000.0,74.5932,1372,42.8837,2.0,12.0,2728,7.0,2019.0,1775,3131,4104,3143
48.0,41000.0,74.6234,1510,42.8726,2.0,9.0,473,7.0,-999.0,2341,3131,4104,2623
107.0,86000.0,74.6122,1372,42.8201,3.0,10.0,2728,9.0,-999.0,1775,771,277,2623
78.0,54500.0,74.6239,1510,42.8683,3.0,9.0,2728,4.0,2012.0,409,3131,4104,2623
58.0,43800.0,74.6332,1510,42.8174,3.0,4.0,374,2.0,-999.0,1229,3131,4104,3143
48.0,35900.0,74.6792,338,42.8782,2.0,5.0,473,4.0,-999.0,1775,3131,4104,3143
65.0,45500.0,74.6286,1510,42.8327,3.0,4.0,374,1.0,-999.0,2341,1148,4104,3143
81.0,59000.0,74.6123,939,42.852,3.0,10.0,2728,6.0,-999.0,1775,3131,4104,2623
98.0,68000.0,74.5845,939,42.8682,3.0,15.0,2728,15.0,2019.0,1775,3131,4104,2623
36.0,24500.0,74.5786,939,42.8833,1.0,10.0,2728,8.0,2020.0,1775,3131,272,2623
72.0,55000.0,74.6162,194,42.8188,2.0,8.0,2728,6.0,2021.0,1775,3131,4104,2623
55.0,39500.0,74.5917,939,42.8614,1.0,9.0,2728,6.0,2017.0,1229,3131,4104,3143
128.0,75000.0,74.5907,939,42.8805,3.0,12.0,2728,10.0,2019.0,1775,3131,861,3143
173.0,86500.0,74.5679,1372,42.8433,6.0,10.0,2728,9.0,-999.0,409,1148,277,3143
57.0,42500.0,74.6819,1372,42.8578,2.0,9.0,2728,1.0,-999.0,1775,771,4104,2623
82.0,57500.0,74.6228,939,42.8173,2.0,12.0,2728,3.0,2019.0,1775,3131,220,3143
45.0,30500.0,74.5786,939,42.8833,1.0,10.0,2728,3.0,2020.0,1229,3131,272,3143
52.0,35500.0,74.5786,939,42.8833,2.0,10.0,2728,4.0,2020.0,1775,3131,272,3143
150.0,49000.0,74.5547,939,42.872,5.0,6.0,1189,5.0,-999.0,409,716,4104,3143
60.0,45000.0,74.6155,939,42.8195,2.0,12.0,2728,10.0,2019.0,1775,3131,4104,3143
47.0,16450.0,74.6483,38,42.8843,1.0,9.0,2728,4.0,2021.0,2341,3131,272,2623
34.3,28500.0,74.6324,1510,42.8741,1.0,12.0,1189,11.0,1986.0,2341,716,4104,3143
34.5,26000.0,74.5119,338,42.8705,1.0,5.0,473,2.0,2000.0,1229,716,4104,3143
65.0,64000.0,74.5896,1257,42.8776,2.0,10.0,2728,9.0,2009.0,2341,3131,861,2623
131.0,112000.0,74.6025,1257,42.865,3.0,9.0,2728,3.0,-999.0,2341,3131,4104,2623
46.0,43000.0,74.6114,1257,42.8693,2.0,5.0,1189,3.0,-999.0,2341,3131,4104,2623
48.0,25440.0,74.591,1257,42.8249,1.0,9.0,41,4.0,2022.0,2341,3131,220,2623
62.0,40500.0,74.6453,1372,42.8542,2.0,12.0,2728,11.0,2020.0,1775,771,277,2623
50.0,44000.0,74.6201,1510,42.8722,2.0,5.0,473,3.0,-999.0,1775,3131,4104,3143
35.0,29000.0,74.612,1510,42.8679,1.0,6.0,1189,6.0,-999.0,1229,1148,4104,3143
62.0,48500.0,74.6879,1372,42.8535,2.0,12.0,2728,5.0,2019.0,1775,1148,4104,2623
75.0,75000.0,74.5591,1372,42.8642,2.0,14.0,2728,11.0,2019.0,1775,716,4104,2623
59.6,41800.0,74.5245,194,42.8854,2.0,3.0,473,3.0,-999.0,1775,3131,4104,3143
80.0,82000.0,74.593,1257,42.8737,2.0,10.0,2728,1.0,-999.0,2341,3131,4104,2623
63.0,44500.0,74.6802,1510,42.8758,3.0,5.0,311,4.0,1999.0,1775,1148,4104,2623
30.0,35000.0,74.5843,1510,42.872,1.0,5.0,374,2.0,-999.0,2341,771,4104,3143
78.0,42740.0,74.6818,939,42.8758,3.0,9.0,2728,9.0,2020.0,1775,716,4104,3143
42.11,23160.0,74.6902,15,42.8716,1.0,9.0,2728,3.0,-999.0,1229,3131,4104,3143
40.0,34000.0,74.6273,1372,42.8728,1.0,9.0,311,8.0,-999.0,1229,3131,4104,2623
87.0,95700.0,74.5842,1372,42.8245,2.0,11.0,2728,6.0,2017.0,1775,771,220,3143
60.0,42000.0,74.6334,1257,42.8719,3.0,5.0,473,5.0,-999.0,2341,3131,4104,2623
32.0,26000.0,74.5238,1510,42.8867,1.0,4.0,374,1.0,1972.0,1229,3131,4104,3143
70.0,71500.0,74.611,1510,42.8365,2.0,9.0,2728,6.0,2015.0,2341,3131,4104,3143
48.0,35000.0,74.6266,1257,42.8319,1.0,12.0,1189,6.0,-999.0,2341,3131,861,2623
42.0,30500.0,74.6432,1257,42.8434,1.0,5.0,374,5.0,-999.0,2341,3131,861,2623
32.0,29500.0,74.611,1257,42.8323,1.0,5.0,374,5.0,-999.0,2341,3131,861,2623
28.0,28500.0,74.6266,1257,42.8319,1.0,5.0,1189,4.0,-999.0,2341,3131,861,2623
42.0,42000.0,74.626,1257,42.8237,2.0,10.0,1189,8.0,-999.0,2341,3131,4104,2623
44.0,35000.0,74.6918,1257,42.8744,2.0,5.0,374,3.0,-999.0,2341,3131,861,2623
62.0,44000.0,74.6237,1257,42.8722,3.0,9.0,473,9.0,-999.0,2341,3131,861,2623
32.0,32000.0,74.6266,1257,42.8319,1.0,5.0,1189,2.0,-999.0,2341,3131,861,2623
65.0,46500.0,74.5889,1372,42.865,2.0,10.0,1189,8.0,-999.0,2341,3131,4104,2623
42.0,39000.0,74.6038,1257,42.8312,2.0,5.0,374,3.0,-999.0,2341,3131,861,2623
75.0,61000.0,74.6113,1257,42.8693,3.0,9.0,311,4.0,-999.0,2341,3131,861,2623
43.0,36500.0,74.6042,1257,42.8355,2.0,4.0,374,1.0,-999.0,2341,3131,861,2623
48.0,38000.0,74.6322,338,42.8723,2.0,5.0,473,4.0,-999.0,2341,3131,4104,2623
45.0,33500.0,74.6427,1257,42.8468,1.0,9.0,208,4.0,2020.0,2341,3131,277,2623
62.0,62000.0,74.6113,1257,42.8693,3.0,9.0,473,2.0,-999.0,2341,3131,861,2623
36.0,35000.0,74.632,1510,42.8717,1.0,9.0,311,8.0,-999.0,2341,3131,861,2623
66.0,42500.0,74.5726,1510,42.8739,3.0,5.0,1189,5.0,-999.0,1229,3131,4104,2623
35.0,31500.0,74.6847,1510,42.8766,1.0,9.0,311,7.0,-999.0,1229,1148,4104,2623
28.0,31500.0,74.5845,1257,42.873,1.0,5.0,1189,2.0,-999.0,2341,3131,4104,2623
43.0,36500.0,74.6248,338,42.8186,1.0,9.0,311,9.0,-999.0,2341,3131,861,2623
88.0,65000.0,74.6314,1372,42.851,2.0,12.0,2728,12.0,2019.0,1775,3131,4104,2623
57.0,43500.0,74.576,1257,42.8792,2.0,5.0,1189,4.0,-999.0,2341,3131,4104,2623
49.0,37500.0,74.591,1257,42.8249,1.0,9.0,41,8.0,-999.0,2341,3131,220,2623
46.0,37500.0,74.6115,1257,42.8699,2.0,5.0,1189,4.0,-999.0,2341,771,861,2623
38.0,33300.0,74.6248,1372,42.8138,1.0,10.0,2728,6.0,2018.0,1229,1148,272,2623
32.0,28500.0,74.6038,1257,42.8312,1.0,5.0,374,2.0,-999.0,2341,3131,861,2623
32.0,31500.0,74.6262,1257,42.8384,1.0,4.0,374,1.0,-999.0,2341,3131,4104,2623
35.0,32000.0,74.5775,338,42.8735,1.0,5.0,1189,1.0,-999.0,2341,3131,4104,2623
100.0,95000.0,74.6231,1257,42.848,4.0,10.0,2728,5.0,-999.0,2341,3131,861,2623
44.0,41500.0,74.626,1257,42.8237,2.0,4.0,374,1.0,-999.0,2341,3131,861,2623
165.0,125000.0,74.5785,1372,42.8812,4.0,10.0,2728,9.0,-999.0,1775,771,4104,2623
47.0,33500.0,74.6486,939,42.8163,1.0,9.0,2728,8.0,2020.0,1229,3131,4104,2623
63.0,46000.0,74.6231,194,42.8778,3.0,9.0,473,7.0,-999.0,1775,3131,861,2623
32.0,32500.0,74.6178,1257,42.8356,1.0,4.0,374,2.0,-999.0,2341,3131,861,2623
58.0,43500.0,74.6042,1257,42.8355,3.0,4.0,374,1.0,-999.0,2341,3131,861,2623
48.0,44500.0,74.5866,1257,42.8435,2.0,9.0,473,1.0,-999.0,2341,3131,861,2623
78.0,70000.0,74.5768,1257,42.8706,4.0,10.0,1189,9.0,1985.0,1775,3131,4104,3143
51.0,38500.0,74.5971,1257,42.8846,1.0,12.0,2728,9.0,-999.0,2341,3131,861,2623
42.0,24500.0,74.6844,1257,42.8771,1.0,4.0,1189,4.0,-999.0,2341,3131,861,2623
43.0,35500.0,74.6311,1257,42.8189,2.0,4.0,374,1.0,-999.0,2341,3131,861,2623
58.0,44300.0,74.6248,1257,42.8186,3.0,4.0,374,1.0,-999.0,2341,3131,861,2623
63.0,48500.0,74.5914,1257,42.8293,2.0,12.0,2728,12.0,-999.0,2341,3131,277,2623
50.0,43500.0,74.5908,1372,42.8438,2.0,13.0,2728,8.0,2019.0,1229,1148,4104,2623
68.0,68500.0,74.5773,1372,42.8299,2.0,11.0,2728,6.0,-999.0,1229,3131,4104,3143
30.0,22222.0,74.5583,1510,42.8752,2.0,2.0,56,1.0,-999.0,1775,1148,4104,3143
80.0,67000.0,74.5851,1257,42.8557,3.0,6.0,473,1.0,-999.0,2341,3131,861,2623
76.0,57000.0,74.5836,1257,42.8838,2.0,9.0,2728,4.0,2018.0,2341,3131,4104,2623
41.0,34000.0,74.6283,1372,42.8525,1.0,5.0,2728,3.0,2019.0,1229,3131,220,2623
49.0,37500.0,74.5876,1257,42.8781,1.0,7.0,1189,3.0,-999.0,2341,3131,861,2623
58.0,43500.0,74.6113,1257,42.8693,3.0,5.0,374,1.0,-999.0,2341,3131,861,2623
64.0,45000.0,74.6215,1510,42.8757,3.0,5.0,473,3.0,-999.0,1775,771,861,2623
66.0,46500.0,74.6857,338,42.8764,3.0,5.0,473,4.0,-999.0,1775,1148,4104,2623
130.0,149000.0,74.6209,1372,42.8268,3.0,12.0,2728,10.0,2017.0,1775,771,4104,2623
111.0,85000.0,74.583,1257,42.8392,3.0,7.0,2728,4.0,2014.0,1775,1148,861,3143
80.0,48500.0,74.6408,1372,42.8341,3.0,9.0,208,8.0,-999.0,2341,1148,277,2623
85.0,52500.0,74.5572,1372,42.8532,2.0,10.0,2728,7.0,-999.0,1775,1148,4104,3143
82.0,76000.0,74.5669,1372,42.8302,3.0,10.0,2728,2.0,-999.0,1775,771,4104,3143
68.0,77000.0,74.5799,1510,42.8713,3.0,5.0,1189,4.0,-999.0,1775,1148,4104,3143
43.0,34000.0,74.6244,1257,42.8385,2.0,4.0,374,1.0,-999.0,2341,3131,4104,3143
78.0,75000.0,74.6019,939,42.8656,2.0,14.0,2728,6.0,2020.0,1775,3131,4104,3143
40.0,50000.0,74.6272,1372,42.8151,2.0,10.0,2728,4.0,2019.0,2341,771,861,3143
61.0,63000.0,74.5817,1510,42.8734,3.0,5.0,1189,2.0,-999.0,1775,1148,4104,3143
117.0,70000.0,74.5786,15,42.8833,4.0,10.0,2728,8.0,2020.0,2341,3131,272,2623
152.0,140000.0,74.5948,939,42.879,4.0,12.0,2728,7.0,2017.0,1775,3131,4104,3143
104.0,87000.0,74.6101,1372,42.8509,2.0,10.0,2728,3.0,2011.0,409,771,4104,3143
106.0,110000.0,74.5688,1257,42.8455,3.0,14.0,2728,7.0,2019.0,2341,3131,4104,2623
140.0,89000.0,74.569,1257,42.8301,3.0,5.0,2728,3.0,-999.0,2341,3131,4104,2623
48.0,30500.0,74.6817,1257,42.8587,1.0,8.0,2728,5.0,2017.0,2341,3131,4104,2623
32.0,30000.0,74.6277,1257,42.8168,1.0,5.0,473,3.0,-999.0,2341,3131,4104,2623
40.0,32000.0,74.6879,1372,42.8535,1.0,12.0,2728,8.0,2019.0,1229,1148,861,2623
67.0,36000.0,74.6478,1257,42.8151,2.0,9.0,208,9.0,2016.0,2341,3131,272,2623
70.0,62000.0,74.6165,1510,42.8249,2.0,10.0,2728,2.0,2012.0,1775,771,4104,3143
63.0,66500.0,74.6129,1257,42.8207,2.0,9.0,2728,5.0,2019.0,2341,3131,4104,2623
87.0,44000.0,74.6253,939,42.8865,3.0,9.0,2728,6.0,2021.0,2341,3131,4104,3143
77.0,72000.0,74.6057,1372,42.8823,2.0,9.0,2728,4.0,-999.0,1775,771,4104,3143
42.7,47000.0,74.5741,1257,42.8735,2.0,5.0,1189,2.0,-999.0,2341,3131,4104,2623
63.0,58500.0,74.5978,1257,42.8359,2.0,10.0,2728,9.0,-999.0,2341,3131,4104,2623
158.0,195000.0,74.6059,1257,42.8714,4.0,12.0,2728,5.0,-999.0,2341,3131,4104,2623
22.0,21500.0,74.574,1257,42.8764,1.0,5.0,1189,1.0,-999.0,1229,3131,4104,2623
55.0,52000.0,74.6109,1372,42.8685,2.0,5.0,1189,2.0,-999.0,1775,771,4104,2623
128.0,76000.0,74.5867,1257,42.8805,3.0,12.0,2728,11.0,-999.0,2341,3131,4104,2623
145.0,136000.0,74.5869,1372,42.8629,4.0,9.0,2728,9.0,2017.0,2341,3131,4104,2623
84.0,54000.0,74.6841,1257,42.8552,3.0,9.0,208,7.0,2019.0,2341,3131,4104,2623
-999.0,520000.0,74.6069,1372,42.8673,6.0,12.0,2728,10.0,2017.0,1775,716,4104,3143
160.0,152000.0,74.6223,1257,42.8299,4.0,9.0,2728,4.0,-999.0,1775,3131,4104,2623
185.0,138500.0,74.6115,1257,42.8719,3.0,9.0,2728,6.0,-999.0,2341,3131,4104,2623
160.0,110000.0,74.5844,1257,42.8715,5.0,6.0,2728,5.0,-999.0,2341,3131,4104,2623
84.0,66000.0,74.5769,1372,42.8295,2.0,11.0,2728,8.0,-999.0,1775,3131,277,2623
160.0,170000.0,74.5812,1372,42.8758,4.0,10.0,2728,10.0,2017.0,2341,3131,4104,2623
88.0,70832.0,74.6162,939,42.8188,2.0,8.0,2728,2.0,2021.0,2341,3131,4104,2623
134.0,137000.0,74.6125,1257,42.8713,3.0,10.0,2728,6.0,-999.0,2341,3131,4104,2623
112.0,75000.0,74.6849,1257,42.879,3.0,10.0,2728,9.0,-999.0,2341,3131,272,2623
80.0,73000.0,74.6018,1257,42.8423,3.0,12.0,1189,3.0,-999.0,2341,3131,4104,2623
52.0,32500.0,74.5973,1257,42.8917,2.0,3.0,1189,3.0,-999.0,2341,3131,26,2623
148.0,180000.0,74.5917,1372,42.8765,4.0,10.0,2728,9.0,-999.0,2341,3131,4104,2623
105.0,149000.0,74.6077,1257,42.8673,3.0,12.0,2728,2.0,-999.0,2341,3131,4104,2623
81.0,49000.0,74.6883,1257,42.8543,3.0,9.0,311,6.0,-999.0,2341,3131,4104,2623
30.0,24500.0,74.5328,1510,42.8597,1.0,3.0,161,1.0,-999.0,2341,716,4104,3143
118.0,61500.0,74.6286,338,42.8704,4.0,9.0,208,4.0,2008.0,1775,771,4104,2623
43.0,36000.0,74.613,338,42.8614,2.0,4.0,374,3.0,-999.0,1229,3131,4104,2623
80.0,39000.0,74.5502,1372,42.888,3.0,2.0,1189,2.0,-999.0,1775,771,220,2623
87.0,122000.0,74.6273,1372,42.8149,3.0,10.0,2728,6.0,2018.0,1775,1148,277,3143
115.0,175000.0,74.5694,1372,42.8452,3.0,12.0,2728,7.0,2019.0,1775,771,861,2623
105.0,95000.0,74.5904,1372,42.8675,4.0,9.0,2728,2.0,-999.0,409,771,4104,3143
76.0,47000.0,74.6177,939,42.8242,2.0,12.0,2728,11.0,2018.0,1775,3131,4104,3143
71.0,65500.0,74.5998,1372,42.865,2.0,12.0,2728,9.0,2018.0,1775,1148,4104,2623
218.0,135000.0,74.6255,939,42.813,4.0,3.0,2728,3.0,-999.0,1775,3131,272,3143
35.0,33800.0,74.6229,1372,42.8748,1.0,5.0,473,4.0,-999.0,1229,3131,4104,3143
42.0,30500.0,74.6911,1372,42.869,1.0,3.0,2728,1.0,-999.0,1229,771,4104,2623
140.0,145000.0,74.6078,1372,42.8738,3.0,9.0,2728,7.0,-999.0,1775,1148,4104,2623
95.0,89000.0,74.6367,1372,42.8182,3.0,10.0,2728,10.0,2017.0,1775,771,4104,2623
72.0,85000.0,74.6153,1372,42.8202,2.0,12.0,2728,12.0,-999.0,1775,3131,220,3143
88.0,95000.0,74.5845,1372,42.8682,3.0,15.0,2728,11.0,2019.0,1775,771,4104,3143
92.0,68000.0,74.5562,1372,42.8647,3.0,11.0,2728,9.0,-999.0,1775,3131,4104,3143
129.0,88000.0,74.6318,939,42.8334,3.0,12.0,2728,1.0,2020.0,1775,3131,4104,3143
58.0,42500.0,74.611,1510,42.868,2.0,9.0,473,7.0,-999.0,1775,1148,4104,2623
38.0,32500.0,74.6437,1372,42.8438,1.0,10.0,2728,2.0,-999.0,1229,1148,220,3143
90.0,73000.0,74.6348,1510,42.8733,4.0,9.0,311,6.0,-999.0,1775,1148,4104,2623
260.0,221000.0,74.5948,1372,42.8798,6.0,9.0,2728,2.0,-999.0,1775,1148,4104,3143
198.0,170000.0,74.5997,1510,42.8758,6.0,3.0,1189,2.0,-999.0,1775,1148,4104,3143
25.0,16000.0,74.6475,1510,42.8302,1.0,3.0,1189,2.0,-999.0,1229,1148,272,3143
86.0,89000.0,74.5822,1372,42.8403,3.0,12.0,2728,6.0,2018.0,1775,771,4104,2623
67.0,63000.0,74.594,1372,42.8799,2.0,12.0,2728,7.0,2018.0,1775,1148,4104,2623
70.0,63500.0,74.6374,1372,42.8125,2.0,10.0,2728,7.0,2017.0,1775,1148,4104,2623
85.0,77000.0,74.6261,1372,42.829,4.0,5.0,473,2.0,-999.0,1775,1148,4104,2623
64.0,53500.0,74.5824,1372,42.8392,2.0,12.0,2728,11.0,2017.0,1229,1148,277,2623
52.0,45000.0,74.6293,1372,42.8155,2.0,5.0,473,5.0,-999.0,1775,1148,4104,2623
50.0,45500.0,74.5683,1372,42.838,2.0,13.0,2728,13.0,2017.0,1229,771,4104,2623
46.0,36500.0,74.6015,1510,42.8835,2.0,5.0,1189,5.0,-999.0,1229,1148,4104,2623
50.0,37500.0,74.6351,1372,42.8489,2.0,5.0,2728,3.0,-999.0,1229,1148,277,2623
68.0,65500.0,74.5795,1372,42.8403,2.0,10.0,2728,7.0,2018.0,1229,771,4104,2623
70.0,49900.0,74.5974,1372,42.8818,3.0,5.0,1189,5.0,-999.0,1229,1148,4104,2623
55.0,54500.0,74.5822,1372,42.8403,2.0,12.0,2728,4.0,2018.0,1229,1148,4104,2623
116.0,83000.0,74.5948,1372,42.8799,2.0,9.0,2728,4.0,-999.0,1775,3131,4104,3143
116.0,130000.0,74.5818,1372,42.8679,4.0,10.0,2728,7.0,-999.0,409,1148,4104,2623
55.0,41500.0,74.5993,1510,42.867,3.0,5.0,1189,5.0,-999.0,1775,1148,4104,2623
52.0,42500.0,74.609,1510,42.859,2.0,9.0,473,8.0,-999.0,1775,1148,4104,2623
62.0,53000.0,74.6196,1510,42.8332,3.0,9.0,473,1.0,-999.0,1775,1148,4104,2623
82.0,68000.0,74.623,1510,42.8315,3.0,11.0,2728,8.0,-999.0,1775,1148,4104,2623
42.0,33300.0,74.6191,194,42.8366,2.0,4.0,374,1.0,-999.0,1229,1148,4104,2623
65.0,39900.0,74.6348,939,42.8525,3.0,12.0,2728,10.0,2020.0,1775,3131,4104,3143
79.0,54000.0,74.5775,939,42.8815,2.0,12.0,2728,6.0,2020.0,1775,3131,4104,3143
50.0,46500.0,74.6056,1372,42.8326,3.0,4.0,1189,4.0,-999.0,1775,1148,4104,3143
48.0,32500.0,74.6413,1372,42.8519,2.0,9.0,2728,8.0,2020.0,1229,1148,861,3143
134.0,128000.0,74.6003,1372,42.8822,4.0,16.0,2728,15.0,2017.0,1775,3131,4104,3143
