Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
100.0,54000.0,74.6286,хорошее,42.8705,4.0,9.0,106 серия,6.0,2010.0,раздельный,частично меблирована,центральное,от агента
117.0,48000.0,74.5648,требует ремонта,42.8377,4.0,6.0,пентхаус,5.0,2002.0,2 с/у и более,частично меблирована,центральное,от собственника
63.0,45000.0,74.6077,евроремонт,42.8595,3.0,4.0,104 серия,4.0,1990.0,совмещенный,пустая,центральное,от собственника
72.0,68000.0,74.624,евроремонт,42.8244,3.0,9.0,106 серия улучшенная,6.0,2000.0,раздельный,полностью меблирована,центральное,от собственника
51.0,42000.0,74.5754,евроремонт,42.8831,1.0,10.0,элитка,4.0,2018.0,совмещенный,частично меблирована,центральное,от собственника
42.0,35500.0,74.5746,евроремонт,42.88,1.0,10.0,элитка,4.0,,совмещенный,полностью меблирована,центральное,от агента
70.0,44500.0,74.5596,,42.869,2.0,10.0,106 серия улучшенная,8.0,,,,центральное,от агента
131.0,150000.0,74.5902,,42.8746,4.0,,элитка,,,,,центральное,от агента
90.0,84000.0,74.5822,,42.8403,3.0,12.0,элитка,9.0,,,,,от агента
33.0,26500.0,74.5851,,42.8557,1.0,5.0,индивид. планировка,5.0,,,,центральное,от агента
64.0,39500.0,74.6355,,42.8711,3.0,9.0,105 серия,9.0,,,,центральное,от агента
22.0,15000.0,74.5392,,42.8589,1.0,10.0,элитка,3.0,,,,центральное,от агента
81.1,63000.0,74.6337,евроремонт,42.8154,3.0,9.0,106 серия,7.0,1989.0,раздельный,полностью меблирована,центральное,от собственника
67.0,32500.0,74.5653,черновая отделка,42.8795,2.0,10.0,элитка,3.0,2022.0,раздельный,пустая,центральное,от собственника
97.0,85000.0,74.5812,евроремонт,42.8679,3.0,10.0,элитка,7.0,2016.0,раздельный,полностью меблирована,центральное,от собственника
105.0,89000.0,74.6176,под самоотделку (псо),42.8222,3.0,16.0,элитка,10.0,2022.0,2 с/у и более,пустая,центральное,от собственника
87.0,55000.0,74.6318,под самоотделку (псо),42.8334,2.0,12.0,элитка,9.0,2020.0,раздельный,пустая,центральное,от собственника
49.0,31500.0,74.6318,под самоотделку (псо),42.8334,1.0,12.0,элитка,12.0,2020.0,совмещенный,пустая,центральное,от собственника
122.0,60500.0,74.6008,под самоотделку (псо),42.8651,3.0,15.0,элитка,15.0,2018.0,раздельный,пустая,центральное,от собственника
54.0,29200.0,74.6347,под самоотделку (псо),42.85,1.0,12.0,элитка,10.0,2021.0,раздельный,пустая,центральное,от собственника
115.0,93000.0,74.6029,под самоотделку (псо),42.8687,3.0,13.0,элитка,6.0,2017.0,раздельный,пустая,центральное,от собственника
97.0,84900.0,74.6209,евроремонт,42.8266,3.0,12.0,элитка,11.0,2017.0,2 с/у и более,частично меблирована,центральное,от собственника
68.0,32900.0,74.6903,черновая отделка,42.8544,2.0,12.0,элитка,7.0,2022.0,раздельный,пустая,центральное,от собственника
37.0,19800.0,74.6668,под самоотделку (псо),42.8605,1.0,10.0,элитка,4.0,2021.0,раздельный,пустая,центральное,от собственника
62.0,33000.0,74.6815,черновая отделка,42.8585,2.0,7.0,элитка,5.0,2020.0,раздельный,пустая,,от собственника
104.0,78000.0,74.6176,под самоотделку (псо),42.8222,3.0,16.0,элитка,10.0,2022.0,раздельный,пустая,центральное,от собственника
101.0,84000.0,74.5998,евроремонт,42.865,3.0,12.0,элитка,3.0,2018.0,раздельный,частично меблирована,центральное,от собственника
83.0,61000.0,74.6105,евроремонт,42.831,3.0,8.0,элитка,7.0,2021.0,раздельный,частично меблирована,центральное,от собственника
50.0,34500.0,74.6318,черновая отделка,42.8334,1.0,12.0,элитка,6.0,2020.0,раздельный,пустая,на газе,от собственника
47.0,34310.0,74.5859,черновая отделка,42.8467,1.0,12.0,элитка,9.0,2022.0,раздельный,пустая,центральное,от собственника
86.0,53800.0,74.5773,евроремонт,42.8299,2.0,11.0,элитка,6.0,2021.0,раздельный,частично меблирована,электрическое,от собственника
22.0,12000.0,74.5395,под самоотделку (псо),42.8581,1.0,10.0,элитка,10.0,2021.0,раздельный,пустая,центральное,от собственника
94.1,85000.0,74.6137,хорошее,42.8696,3.0,5.0,индивид. планировка,5.0,,раздельный,полностью меблирована,центральное,от собственника
74.0,56000.0,74.622,под самоотделку (псо),42.8177,2.0,12.0,элитка,4.0,2021.0,раздельный,пустая,автономное,от собственника
48.0,27360.0,74.6347,под самоотделку (псо),42.85,1.0,12.0,элитка,7.0,2021.0,раздельный,пустая,центральное,от собственника
68.0,37400.0,74.6836,черновая отделка,42.855,2.0,12.0,элитка,7.0,2022.0,раздельный,пустая,центральное,от собственника
90.0,66000.0,74.622,под самоотделку (псо),42.8177,3.0,12.0,элитка,5.0,2021.0,раздельный,пустая,автономное,от собственника
42.0,29400.0,74.6322,под самоотделку (псо),42.8412,1.0,12.0,индивид. планировка,7.0,2021.0,раздельный,пустая,центральное,от собственника
78.0,60000.0,74.596,под самоотделку (псо),42.8726,2.0,14.0,элитка,8.0,2021.0,раздельный,пустая,центральное,от собственника
66.0,30000.0,74.6836,под самоотделку (псо),42.855,2.0,12.0,элитка,11.0,2021.0,совмещенный,пустая,центральное,от собственника
97.0,84900.0,74.6209,евроремонт,42.8267,3.0,12.0,элитка,11.0,2018.0,раздельный,частично меблирована,центральное,от собственника
63.0,44100.0,74.6152,под самоотделку (псо),42.8228,2.0,16.0,элитка,8.0,2022.0,раздельный,,центральное,от собственника
47.0,29500.0,74.591,евроремонт,42.8249,1.0,9.0,108 серия,2.0,2020.0,совмещенный,пустая,автономное,от собственника
53.0,29200.0,74.6347,под самоотделку (псо),42.85,1.0,12.0,элитка,10.0,2021.0,раздельный,пустая,на газе,от собственника
54.0,29000.0,74.6436,под самоотделку (псо),42.8421,1.0,12.0,элитка,12.0,2020.0,раздельный,пустая,автономное,от собственника
78.0,51500.0,74.5918,евроремонт,42.8378,2.0,12.0,элитка,7.0,2020.0,раздельный,полностью меблирована,электрическое,от собственника
37.0,19800.0,74.6668,под самоотделку (псо),42.8605,1.0,10.0,элитка,4.0,2021.0,совмещенный,пустая,центральное,от собственника
45.0,27500.0,74.6445,евроремонт,42.8401,1.0,9.0,106 серия улучшенная,6.0,2019.0,совмещенный,частично меблирована,электрическое,от собственника
58.0,44500.0,74.6078,евроремонт,42.8298,3.0,5.0,104 серия,5.0,,,полностью меблирована,центральное,от собственника
