,Общая площадь,Долгота,Состояние,Широта,Количество комнат,Количество просмотров,Всего этажей,Серия,Этаж,Длина описания,Год постройки,Высота потолков,Мебель,Возможность обмена,Отопление,Тип предложения,Санузел,кондиционер
4997,50.5,74.5836,1510,42.8838,1.0,447,12.0,2728,9.0,276,2018.0,3.0,3131,3843,4104,3143,2341,0
4998,62.0,74.5845,1372,42.8682,1.0,390,15.0,2728,12.0,364,2019.0,3.2,3131,3843,4104,3143,2341,0
4999,107.0,74.688,939,42.8558,4.0,623,8.0,2728,3.0,431,2020.0,2.7,3131,3843,4104,3143,2341,0
5000,45.13,74.6173,939,42.8485,1.0,501,12.0,2728,2.0,471,2021.0,3.0,3131,3843,4104,3143,2341,0
5001,41.0,74.6348,939,42.8525,1.0,458,12.0,2728,5.0,351,2020.0,3.0,3131,3843,4104,3143,2341,0
5002,58.0,74.568,1510,42.843,2.0,676,5.0,1189,3.0,346,-999.0,-999.0,3131,3843,4104,3143,2341,0
5003,75.0,74.5572,1510,42.8531,2.0,376,10.0,2728,3.0,354,2020.0,3.0,3131,3843,4104,3143,2341,0
5004,104.2,74.6228,939,42.8173,3.0,455,12.0,2728,9.0,625,2019.0,3.0,3131,3843,220,3143,2341,0
5005,78.5,74.6438,939,42.8401,2.0,468,10.0,2728,5.0,747,2020.0,3.0,3131,3843,4104,3143,2341,0
5006,49.5,74.6318,1510,42.8334,1.0,358,12.0,2728,10.0,324,2020.0,3.3,3131,3843,4104,2623,2341,0
5007,74.44,74.5789,939,42.8311,2.0,503,10.0,2728,8.0,449,2021.0,3.0,3131,3843,4104,3143,2341,0
5008,110.0,74.6196,1510,42.8195,3.0,669,12.0,2728,5.0,437,2018.0,3.0,3131,3843,220,3143,2341,0
5009,45.0,74.6331,1510,42.8442,1.0,472,9.0,208,8.0,343,-999.0,-999.0,3131,3843,4104,2623,2341,0
5010,70.0,74.5913,1510,42.8658,2.0,450,10.0,2728,5.0,339,2020.0,3.2,3131,3843,4104,3143,2341,0
5011,100.0,74.5812,1372,42.8744,2.0,405,8.0,2728,1.0,634,-999.0,3.0,3131,3843,4104,3143,2341,0
5012,76.0,74.6164,1372,42.8202,2.0,389,9.0,2728,4.0,423,-999.0,3.0,3131,3843,277,3143,2341,0
5013,46.0,74.6438,939,42.8401,1.0,397,10.0,2728,10.0,349,2020.0,3.0,3131,3843,4104,2623,2341,0
5014,45.0,74.5908,939,42.8438,1.0,317,12.0,2728,4.0,478,2020.0,3.0,3131,3843,4104,2623,2341,0
5015,50.0,74.5563,1510,42.8873,2.0,609,5.0,2728,1.0,451,2019.0,2.8,3131,3843,4104,2623,2341,0
5016,128.0,74.5828,939,42.836,4.0,505,13.0,2728,7.0,783,2019.0,3.2,3131,3843,4104,2623,2341,0
5017,100.0,74.5817,939,42.8835,3.0,264,12.0,2728,9.0,412,2020.0,3.0,3131,3843,4104,2623,2341,0
5018,115.0,74.6029,939,42.8687,3.0,299,13.0,2728,6.0,732,2017.0,3.0,3131,3843,4104,2623,2341,0
5019,184.5,74.5869,1510,42.8264,5.0,311,9.0,2728,8.0,493,2016.0,3.0,3131,3843,4104,2623,2341,0
5020,57.0,74.634,1510,42.845,1.0,245,9.0,208,2.0,383,-999.0,-999.0,3131,3843,4104,2623,2341,0
5021,50.0,74.6363,338,42.8139,2.0,314,5.0,473,4.0,357,-999.0,-999.0,3131,3843,4104,2623,2341,0
5022,54.0,74.6213,1510,42.8277,2.0,259,10.0,2728,10.0,311,2015.0,3.0,3131,3843,4104,3143,2341,0
5023,48.0,74.6817,1510,42.8587,1.0,181,8.0,2728,3.0,314,2017.0,3.0,3131,3843,4104,3143,2341,0
5024,86.0,74.6164,939,42.8181,3.0,172,10.0,2728,3.0,509,2021.0,3.0,3131,3843,4104,3143,2341,0
5025,74.14,74.6164,939,42.8181,2.0,185,10.0,2728,7.0,509,2021.0,3.0,3131,3843,4104,3143,2341,0
5026,129.0,74.6248,1372,42.8764,3.0,126,13.0,2728,9.0,383,2017.0,3.0,3131,3843,4104,2623,2341,0
5027,42.0,74.6273,1372,42.8629,2.0,2173,4.0,1189,3.0,391,1970.0,2.8,1148,3843,277,2623,1229,0
5028,46.2,74.6812,1510,42.8587,1.0,647,8.0,2728,2.0,151,-999.0,2.8,1148,90,4104,2623,1229,0
5029,36.0,74.5665,1510,42.8375,1.0,556,9.0,311,1.0,455,1990.0,2.8,716,3843,4104,2623,1229,0
5030,50.0,74.6056,1510,42.8327,3.0,668,4.0,161,4.0,106,1971.0,2.8,1148,3843,4104,2623,1775,0
5031,45.0,74.6299,1510,42.8837,1.0,782,9.0,208,7.0,129,2014.0,2.8,716,721,4104,2623,1229,1
5032,55.0,74.5323,338,42.8885,2.0,969,3.0,1189,1.0,268,-999.0,2.8,1148,721,4104,2623,1229,0
5033,34.0,74.568,1510,42.8457,1.0,937,9.0,473,5.0,285,1989.0,2.8,716,3843,4104,2623,1229,0
5034,30.0,74.5681,1510,42.8837,1.0,1260,3.0,1189,2.0,409,2020.0,2.8,1148,721,277,3143,1229,0
5035,57.8,74.6327,1510,42.8514,3.0,598,5.0,374,5.0,1187,1978.0,2.7,1148,721,4104,2623,1229,0
5036,65.0,74.5853,1510,42.8521,3.0,251,5.0,1189,3.0,320,1970.0,2.8,1148,3843,4104,3143,1775,0
5037,75.0,74.6332,1510,42.8727,2.0,275,9.0,2728,3.0,288,-999.0,-999.0,3131,3843,4104,2623,1775,0
5038,46.0,74.591,1372,42.8249,1.0,217,9.0,41,7.0,584,2021.0,3.0,716,3843,220,3143,1229,0
5039,229.0,74.5816,1510,42.8754,4.0,88,9.0,2728,9.0,562,2010.0,-999.0,3131,721,861,2623,1775,0
5040,39.83,74.6059,939,42.8566,1.0,3718,12.0,1189,4.0,216,2020.0,3.0,3131,3843,4104,3143,1775,0
5041,63.0,74.5883,1372,42.8626,2.0,108,12.0,2728,12.0,184,2020.0,3.0,771,721,4104,3143,1775,0
5042,50.0,74.6085,1372,42.8725,4.0,213,8.0,1189,4.0,700,1990.0,2.7,771,909,4104,3143,1229,1
5043,64.0,74.5476,1510,42.8628,3.0,335,2.0,56,1.0,188,-999.0,-999.0,1148,3843,26,3143,1775,0
5044,35.0,74.6123,338,42.8649,1.0,371,9.0,473,1.0,211,1984.0,2.7,716,909,4104,3143,1229,0
5045,56.0,74.6251,1257,42.8231,3.0,214,4.0,374,3.0,179,-999.0,-999.0,3131,3843,4104,2623,2341,0
5046,68.0,74.586,1257,42.8277,2.0,74,9.0,208,1.0,232,2018.0,3.2,3131,3843,220,3143,2341,1
5047,49.7,74.636,1372,42.8455,2.0,126,12.0,2728,4.0,437,-999.0,3.0,1148,721,277,3143,1229,0
5048,212.0,74.5944,1257,42.8739,4.0,141,9.0,2728,4.0,929,2017.0,3.0,3131,3843,4104,3143,2341,0
5049,85.0,74.6331,1257,42.8166,3.0,174,9.0,311,3.0,421,-999.0,-999.0,3131,3843,861,3143,2341,0
5050,73.0,74.5654,1257,42.8352,3.0,216,9.0,1189,1.0,310,-999.0,-999.0,3131,3843,861,3143,2341,0
5051,89.0,74.6064,1257,42.8747,4.0,153,4.0,1189,2.0,640,-999.0,-999.0,3131,3843,861,3143,2341,0
5052,102.0,74.6213,1257,42.8277,3.0,165,10.0,2728,3.0,504,2015.0,3.0,3131,3843,4104,3143,2341,0
5053,73.0,74.6322,1257,42.8249,3.0,145,10.0,2728,2.0,452,-999.0,-999.0,3131,3843,861,3143,2341,0
5054,57.0,74.5638,1257,42.8391,2.0,98,9.0,208,2.0,298,-999.0,-999.0,3131,3843,861,3143,2341,0
5055,59.0,74.6298,1510,42.8275,3.0,358,4.0,374,3.0,244,-999.0,-999.0,771,3843,4104,3143,1229,0
5056,34.7,74.6351,1510,42.8682,1.0,96,9.0,473,9.0,274,-999.0,-999.0,1148,3843,4104,3143,1229,0
5057,72.0,74.5881,1257,42.873,3.0,90,9.0,1189,2.0,1101,-999.0,-999.0,3131,3843,4104,2623,2341,0
5058,58.0,74.6198,1510,42.8678,3.0,174,5.0,374,5.0,216,-999.0,-999.0,3131,3843,4104,2623,2341,0
5059,70.0,74.6197,1372,42.8673,3.0,186,5.0,2728,5.0,475,2017.0,3.0,716,190,4104,2623,1775,0
5060,48.0,74.5612,1510,42.8729,1.0,475,3.0,41,1.0,321,2015.0,2.8,1148,909,4104,2623,1229,0
5061,40.0,74.587,1372,42.8799,1.0,379,12.0,2728,6.0,384,2020.0,3.0,716,3843,4104,2623,1775,0
5062,45.0,74.5878,338,42.8679,2.0,190,5.0,1189,2.0,466,1980.0,2.8,1148,721,4104,2623,1775,0
5063,46.0,74.6914,194,42.8789,2.0,288,5.0,1189,5.0,544,1970.0,2.8,716,721,4104,2623,1775,0
5064,45.0,74.6337,1372,42.8896,1.0,477,9.0,208,7.0,394,2016.0,2.8,1148,909,4104,2623,1229,0
5065,30.0,74.5755,1372,42.8746,1.0,927,3.0,2728,2.0,415,2020.0,3.0,771,3843,277,2623,1229,0
5066,30.0,74.5921,338,42.8482,1.0,685,4.0,161,3.0,243,1960.0,2.65,716,3843,4104,2623,1229,0
5067,56.0,74.642,1510,42.8122,2.0,316,9.0,208,1.0,414,2017.0,2.8,1148,909,4104,2623,1229,0
5068,77.0,74.6202,1510,42.8782,3.0,123,9.0,311,7.0,681,1980.0,2.8,1148,909,4104,2623,1775,0
5069,62.0,74.6216,1510,42.877,3.0,95,5.0,473,4.0,300,-999.0,2.8,1148,3843,4104,2623,1775,0
5070,64.0,74.5661,338,42.8384,3.0,164,9.0,311,4.0,368,-999.0,2.8,1148,3843,4104,2623,1775,0
5071,120.0,74.5882,1372,42.8676,2.0,122,10.0,2728,7.0,351,2018.0,3.0,716,721,4104,2623,409,1
5072,36.0,74.5395,939,42.8581,1.0,407,10.0,2728,10.0,891,2021.0,2.8,3131,3843,4104,2623,1229,0
5073,50.0,74.6035,1257,42.8312,3.0,71,4.0,1189,4.0,698,-999.0,-999.0,3131,3843,861,2623,2341,0
5074,68.0,74.6478,1372,42.8151,2.0,117,9.0,208,1.0,325,2019.0,2.8,1148,909,272,3143,1775,0
5075,69.0,74.6122,1372,42.8201,2.0,108,10.0,1189,2.0,288,2014.0,3.0,716,909,277,3143,1775,0
5076,106.0,74.5827,1372,42.8386,3.0,388,10.0,2728,7.0,647,2018.0,3.2,1148,721,4104,2623,1775,0
5077,43.0,74.6287,1510,42.8218,2.0,435,4.0,374,3.0,606,1960.0,2.7,1148,3843,4104,2623,1229,1
5078,54.0,74.6122,939,42.8212,1.0,481,14.0,2728,11.0,242,2022.0,3.0,716,909,4104,3143,1229,0
5079,40.0,74.6879,1372,42.8535,1.0,2522,12.0,2728,8.0,374,2019.0,2.8,1148,721,4104,3143,2341,0
5080,44.0,74.6144,939,42.8201,1.0,96,12.0,2728,5.0,331,2020.0,-999.0,3131,3843,277,2623,2341,0
5081,46.0,74.5247,1510,42.8865,2.0,143,3.0,374,1.0,3,-999.0,-999.0,1148,3843,861,3143,1229,0
5082,48.9,74.68,1372,42.8795,2.0,75,5.0,473,5.0,413,-999.0,-999.0,771,3843,861,3143,1775,0
5083,153.0,74.5889,939,42.8324,3.0,269,5.0,2728,2.0,255,2019.0,3.4,3131,3843,272,2623,2341,0
5084,101.0,74.5663,1372,42.8434,3.0,226,10.0,2728,5.0,437,2014.0,3.2,771,721,4104,3143,1775,1
5085,60.0,74.6223,1510,42.8314,3.0,96,4.0,51,1.0,370,-999.0,2.8,1148,909,4104,3143,1229,0
5086,41.0,74.5654,38,42.8451,1.0,629,14.0,2728,13.0,185,2020.0,3.0,716,721,4104,3143,2341,0
5087,105.0,74.62,1372,42.8739,3.0,99,13.0,2728,11.0,807,-999.0,3.0,3131,3843,861,3143,409,0
5088,57.0,74.5915,939,42.8724,2.0,97,13.0,2728,11.0,776,2021.0,3.0,3131,721,4104,2623,2341,0
5089,67.0,74.6338,1372,42.8448,2.0,110,9.0,208,2.0,134,-999.0,-999.0,3131,721,277,3143,1775,0
5090,44.5,74.5605,939,42.8809,1.0,415,12.0,2728,6.0,249,2020.0,3.0,716,3843,220,3143,1775,0
5091,160.0,74.5798,1372,42.8754,3.0,240,12.0,2728,7.0,427,2016.0,3.0,716,3843,861,3143,1775,0
5092,50.0,74.624,338,42.8688,1.0,234,10.0,2728,2.0,277,2012.0,-999.0,3131,3843,4104,3143,2341,0
5093,56.7,74.6358,194,42.8753,3.0,90,5.0,161,4.0,150,-999.0,-999.0,1148,3843,4104,3143,1229,0
5094,97.0,74.6205,1510,42.8766,4.0,87,5.0,374,1.0,98,1986.0,-999.0,771,3843,4104,3143,1229,0
5095,18.0,74.6272,1257,42.8346,1.0,225,5.0,2728,3.0,256,-999.0,3.0,771,3843,4104,3143,2341,0
5096,211.0,74.6134,1372,42.8187,6.0,85,14.0,2728,13.0,774,-999.0,3.0,3131,3843,4104,3143,2341,0
5097,29.0,74.5398,1372,42.8816,2.0,170,3.0,74,3.0,304,-999.0,-999.0,771,909,5,3143,1775,0
5098,28.0,74.5823,338,42.8441,1.0,234,4.0,161,2.0,229,1970.0,2.5,716,3843,4104,3143,1229,0
5099,86.0,74.6318,1257,42.8334,2.0,169,12.0,2728,2.0,631,2020.0,3.3,3131,3843,4104,2623,2341,0
5100,62.0,74.5899,1510,42.8878,3.0,316,3.0,2728,3.0,522,2015.0,-999.0,3131,3843,277,2623,1229,0
5101,84.0,74.6164,1257,42.8252,2.0,205,10.0,2728,7.0,738,2010.0,-999.0,3131,3843,4104,2623,2341,0
5102,50.0,74.63,1510,42.8256,2.0,435,4.0,374,3.0,631,-999.0,-999.0,3131,3843,4104,2623,1229,0
5103,54.0,74.6092,1372,42.8573,4.0,141,4.0,1189,4.0,457,-999.0,-999.0,771,721,861,3143,1229,0
5104,43.0,74.5853,194,42.8438,2.0,147,3.0,161,3.0,1067,-999.0,-999.0,716,3843,4104,2623,1229,0
5105,105.8,74.6123,338,42.8513,3.0,400,5.0,1189,1.0,367,1992.0,3.0,3131,3843,4104,3143,1775,0
5106,53.7,74.5924,1257,42.8502,1.0,85,12.0,2728,10.0,347,-999.0,-999.0,3131,3843,4104,2623,2341,0
5107,30.0,74.5583,1510,42.875,2.0,144,2.0,74,1.0,555,-999.0,-999.0,1148,721,4104,3143,1229,0
5108,59.0,74.628,1510,42.8193,3.0,457,4.0,374,3.0,448,-999.0,-999.0,771,721,861,3143,1229,0
5109,152.8,74.5688,1510,42.8313,4.0,143,10.0,1189,10.0,584,2010.0,3.0,771,90,4104,3143,409,1
5110,63.0,74.5193,1510,42.8803,3.0,120,3.0,473,1.0,320,-999.0,-999.0,771,3843,861,3143,1775,1
5111,44.0,74.5556,1372,42.8528,1.0,137,9.0,311,9.0,3,2016.0,3.0,1148,3843,272,3143,1229,0
5112,44.0,74.5927,338,42.8443,2.0,244,4.0,161,2.0,180,-999.0,-999.0,1148,3843,4104,2623,1229,0
5113,38.0,74.6268,1372,42.8133,1.0,134,11.0,2728,8.0,463,-999.0,3.0,3131,3843,272,3143,1775,0
5114,45.0,74.6147,939,42.8198,1.0,183,12.0,2728,11.0,3,2020.0,3.0,716,721,4104,3143,1775,0
5115,85.0,74.5757,1510,42.8734,4.0,475,4.0,1189,2.0,411,-999.0,-999.0,3131,190,4104,3143,2341,0
5116,47.0,74.6271,1372,42.8148,2.0,354,10.0,2728,3.0,358,-999.0,-999.0,3131,3843,272,2623,2341,0
5117,68.0,74.6868,1372,42.8551,2.0,194,9.0,208,7.0,358,2019.0,3.0,3131,721,4104,2623,2341,0
5118,63.0,74.5556,1372,42.863,2.0,130,12.0,2728,9.0,670,-999.0,3.0,771,3843,861,3143,1775,1
5119,198.9,74.6134,939,42.8187,5.0,73,14.0,36,12.0,101,2020.0,3.0,716,190,272,3143,409,0
5120,147.0,74.6003,939,42.8822,4.0,432,13.0,2728,4.0,413,2018.0,3.2,3131,909,4104,3143,409,0
5121,51.0,74.6566,1257,42.8799,3.0,192,4.0,1189,3.0,300,-999.0,-999.0,3131,3843,4104,3143,2341,0
5122,51.0,74.5924,1510,42.8681,3.0,218,5.0,1189,4.0,443,1962.0,-999.0,771,909,4104,3143,1775,1
5123,50.5,74.5908,939,42.8438,1.0,107,12.0,2728,4.0,3,-999.0,3.0,3131,3843,4104,2623,1229,0
5124,91.0,74.5932,939,42.874,3.0,206,15.0,2728,14.0,578,2018.0,3.2,716,3843,4104,2623,1775,0
5125,49.0,74.5801,939,42.8264,1.0,220,10.0,2728,3.0,383,2021.0,3.0,3131,3843,272,3143,1229,0
5126,43.0,74.6348,939,42.8525,2.0,184,12.0,2728,11.0,538,2020.0,3.0,3131,3843,4104,3143,1775,0
5127,112.0,74.5772,1257,42.8419,4.0,199,11.0,2728,10.0,392,-999.0,3.0,1148,3843,4104,2623,2341,0
5128,58.0,74.6089,1257,42.8384,3.0,93,4.0,374,3.0,656,-999.0,-999.0,3131,3843,4104,2623,2341,0
5129,46.0,74.588,1372,42.8784,1.0,187,10.0,2728,10.0,284,2015.0,-999.0,716,909,861,3143,2341,0
5130,54.0,74.6394,1372,42.812,1.0,83,9.0,208,9.0,3,2016.0,-999.0,1148,909,4104,3143,1229,0
5131,76.0,74.6262,1257,42.8196,2.0,191,9.0,2728,3.0,382,-999.0,-999.0,3131,3843,861,3143,2341,0
5132,52.0,74.619,1257,42.8566,2.0,156,9.0,311,1.0,266,-999.0,-999.0,1148,721,4104,2623,1775,0
5133,44.0,74.6331,1510,42.8442,1.0,352,9.0,208,7.0,477,-999.0,-999.0,716,909,277,2623,2341,0
5134,49.0,74.5885,1510,42.8748,2.0,544,5.0,1189,5.0,429,-999.0,-999.0,716,721,4104,2623,1229,0
5135,53.0,74.6294,1510,42.8202,2.0,372,9.0,311,5.0,772,-999.0,-999.0,1148,721,4104,2623,1775,0
5136,77.0,74.5794,1510,42.8684,4.0,294,5.0,1189,1.0,605,-999.0,-999.0,1148,721,4104,2623,1229,1
5137,38.0,74.6207,1510,42.8259,1.0,167,4.0,374,4.0,434,-999.0,-999.0,1148,3843,4104,3143,1229,0
5138,38.0,74.5828,1257,42.836,1.0,151,12.0,2728,10.0,266,2019.0,3.2,3131,3843,4104,2623,2341,0
5139,70.5,74.5985,1257,42.8685,2.0,120,12.0,2728,10.0,353,-999.0,-999.0,3131,3843,4104,2623,2341,0
5140,203.0,74.5856,1372,42.8368,4.0,146,9.0,2728,9.0,761,2017.0,3.0,3131,3843,861,3143,409,0
5141,61.0,74.6123,1510,42.8648,3.0,390,9.0,473,1.0,105,1984.0,2.8,716,3843,4104,2623,1775,0
5142,45.0,74.6928,1372,42.8707,1.0,399,3.0,311,1.0,188,2017.0,-999.0,1148,3843,4104,2623,1229,0
5143,98.0,74.5253,1372,42.8839,4.0,295,2.0,1189,2.0,259,2008.0,2.9,771,3843,26,2623,1229,1
5144,135.0,74.5925,1372,42.8604,4.0,157,9.0,2728,1.0,450,2019.0,3.0,1148,909,4104,2623,409,1
5145,110.0,74.5766,1372,42.8686,3.0,128,12.0,2728,9.0,441,-999.0,3.0,1148,3843,4104,3143,409,1
5146,44.5,74.5121,338,42.8708,2.0,160,4.0,374,1.0,300,1971.0,-999.0,3131,3843,4104,3143,1775,0
5147,40.0,74.6842,338,42.8551,1.0,82,9.0,1189,2.0,209,2012.0,-999.0,716,909,4104,3143,1229,0
5148,41.0,74.5679,1510,42.8457,1.0,120,18.0,1189,2.0,280,2010.0,2.8,771,3843,277,3143,1775,0
5149,55.0,74.696,1510,42.8778,2.0,578,9.0,311,5.0,103,-999.0,-999.0,716,3843,4104,3143,1775,0
5150,123.0,74.5817,939,42.8821,3.0,2072,12.0,2728,6.0,3,2021.0,3.3,3131,3843,4104,3143,409,0
5151,51.0,74.5817,1257,42.8821,1.0,2853,12.0,2728,6.0,3,2021.0,3.3,3131,3843,4104,3143,2341,0
5152,55.0,74.6383,1372,42.8465,1.0,485,9.0,208,5.0,365,2019.0,3.0,716,3843,277,3143,1229,0
5153,70.0,74.608,1510,42.8295,3.0,742,6.0,1189,5.0,550,-999.0,2.8,1148,90,4104,3143,409,0
5154,58.0,74.6331,1510,42.8442,2.0,632,9.0,208,1.0,417,-999.0,-999.0,771,721,4104,2623,1229,0
5155,34.0,74.6145,1510,42.8483,1.0,316,9.0,473,8.0,484,1985.0,-999.0,716,721,4104,2623,1229,0
5156,45.0,74.6341,1372,42.8428,1.0,286,9.0,208,7.0,1091,-999.0,-999.0,716,721,277,2623,1229,0
5157,50.0,74.6426,1372,42.8454,1.0,304,12.0,2728,4.0,810,2018.0,3.0,1148,909,277,2623,1775,0
5158,62.0,74.6424,1372,42.8454,2.0,395,12.0,2728,11.0,847,-999.0,3.0,1148,721,277,2623,1229,0
5159,70.0,74.681,1510,42.8579,3.0,225,8.0,1189,3.0,341,2018.0,3.0,771,3843,4104,3143,1775,0
5160,184.6,74.6201,1510,42.8281,5.0,249,8.0,2728,3.0,926,2012.0,2.85,1148,909,220,3143,409,0
5161,52.0,74.6326,1510,42.8456,2.0,93,9.0,208,9.0,478,-999.0,-999.0,3131,909,277,2623,1775,0
5162,64.0,74.689,1510,42.879,3.0,687,5.0,473,1.0,114,-999.0,-999.0,771,12,4104,3143,1775,0
5163,35.0,74.6867,1510,42.8544,1.0,153,9.0,311,3.0,329,-999.0,-999.0,3131,3843,4104,2623,1229,0
5164,45.0,74.6331,1510,42.8442,2.0,222,9.0,208,7.0,392,2016.0,2.8,1148,909,277,3143,1229,0
5165,60.0,74.5459,1257,42.8613,3.0,142,5.0,473,4.0,134,-999.0,-999.0,3131,3843,4104,3143,1775,0
5166,46.0,74.6136,1510,42.8579,2.0,150,5.0,473,2.0,619,-999.0,-999.0,771,909,4104,3143,1775,1
5167,55.0,74.691,939,42.8723,2.0,178,12.0,2728,12.0,188,-999.0,-999.0,3131,3843,861,2623,2341,0
5168,82.0,74.5769,1372,42.829,2.0,200,12.0,2728,5.0,537,-999.0,3.1,716,3843,277,2623,1775,0
5169,46.0,74.6204,939,42.8804,2.0,149,12.0,2728,7.0,255,2020.0,3.0,3131,3843,4104,3143,2341,0
5170,84.2,74.5913,1257,42.8275,2.0,150,12.0,2728,5.0,433,-999.0,-999.0,3131,3843,277,2623,2341,0
5171,30.3,74.5745,338,42.8712,1.0,166,3.0,374,3.0,180,1980.0,2.1,1148,909,4104,3143,1229,0
5172,68.0,74.5865,1257,42.8729,2.0,100,5.0,1189,4.0,653,-999.0,-999.0,3131,3843,4104,2623,2341,0
5173,44.0,74.6432,1510,42.8234,2.0,245,5.0,311,5.0,347,-999.0,-999.0,771,909,861,3143,1229,0
5174,62.0,74.6187,338,42.8348,3.0,106,9.0,473,9.0,688,-999.0,-999.0,3131,3843,4104,2623,2341,0
5175,85.0,74.5761,1372,42.876,4.0,155,3.0,374,1.0,407,-999.0,-999.0,3131,3843,4104,2623,1229,1
5176,34.0,74.6363,1372,42.8111,1.0,138,5.0,473,5.0,159,-999.0,3.0,771,3843,4104,3143,1229,0
5177,76.0,74.558,939,42.8646,2.0,78,17.0,2728,5.0,434,2022.0,3.3,716,721,4104,3143,409,0
5178,44.0,74.5844,338,42.8217,2.0,118,5.0,374,3.0,121,-999.0,3.0,771,3843,4104,3143,1229,0
5179,68.0,74.6162,1257,42.8672,3.0,120,9.0,311,6.0,341,-999.0,2.8,3131,3843,4104,2623,2341,0
5180,43.0,74.6204,1372,42.8804,1.0,90,13.0,2728,12.0,3,2019.0,3.0,771,909,4104,3143,1229,1
5181,38.0,74.6154,1510,42.8327,1.0,135,4.0,374,4.0,238,-999.0,2.5,716,721,4104,3143,1229,1
5182,62.0,74.6188,338,42.8344,3.0,100,9.0,473,9.0,688,-999.0,-999.0,3131,3843,4104,2623,2341,0
5183,53.0,74.6203,939,42.8556,1.0,631,12.0,2728,9.0,188,2020.0,3.0,716,909,4104,3143,1775,0
5184,80.0,74.5747,338,42.8783,3.0,129,3.0,56,3.0,345,-999.0,-999.0,3131,3843,4104,2623,2341,0
5185,35.0,74.6345,194,42.8682,1.0,118,9.0,473,4.0,394,1987.0,-999.0,716,3843,4104,3143,2341,0
5186,48.0,74.591,939,42.8249,1.0,1594,9.0,41,3.0,386,2020.0,2.8,3131,721,272,3143,1229,0
5187,38.0,74.5807,1510,42.8683,1.0,178,5.0,51,3.0,273,1995.0,2.9,1148,909,4104,2623,1229,0
5188,80.0,74.5659,1510,42.8384,3.0,247,9.0,311,1.0,836,1990.0,-999.0,1148,721,4104,2623,1775,0
5189,92.0,74.6077,1510,42.8595,3.0,162,10.0,2728,2.0,772,2015.0,3.0,1148,909,4104,2623,1775,0
5190,80.0,74.6264,1372,42.8378,3.0,363,12.0,2728,9.0,927,2017.0,3.0,771,721,4104,2623,1775,0
5191,32.0,74.6198,1510,42.8806,1.0,152,5.0,51,5.0,1040,1980.0,2.8,3131,909,4104,3143,1775,0
5192,86.0,74.5849,38,42.8293,3.0,143,5.0,2728,4.0,139,2021.0,-999.0,3131,721,4104,3143,1775,0
5193,108.0,74.5644,1372,42.8384,3.0,161,12.0,2728,10.0,310,2018.0,3.1,771,3843,4104,3143,2341,0
5194,98.0,74.6232,1372,42.8191,3.0,215,10.0,2728,3.0,305,2017.0,3.1,1148,3843,4104,3143,409,0
5195,54.0,74.5841,1510,42.8228,2.0,124,12.0,2728,11.0,430,2020.0,3.1,3131,3843,861,3143,2341,0
5196,69.0,74.5875,939,42.8595,2.0,162,13.0,2728,12.0,226,-999.0,3.0,3131,3843,4104,2623,12,0
5197,66.0,74.5842,1510,42.8042,2.0,229,12.0,2728,9.0,577,-999.0,3.0,3131,3843,277,3143,1775,0
5198,36.0,74.6235,1510,42.8722,1.0,105,9.0,311,3.0,284,-999.0,-999.0,1148,3843,4104,3143,1229,0
5199,50.0,74.5909,1372,42.8439,2.0,216,13.0,2728,8.0,314,-999.0,3.0,1148,3843,4104,3143,1229,0
5200,77.0,74.6196,1372,42.8195,3.0,240,12.0,2728,8.0,354,-999.0,3.0,1148,3843,277,2623,1229,0
5201,63.0,74.6361,194,42.8716,3.0,95,9.0,473,9.0,124,-999.0,2.0,716,3843,4104,3143,1775,0
5202,72.0,74.6116,1372,42.8649,3.0,777,10.0,2728,7.0,263,2018.0,-999.0,1148,3843,4104,3143,1775,0
5203,59.0,74.6293,1510,42.8337,3.0,93,4.0,374,4.0,247,-999.0,-999.0,771,3843,4104,3143,2341,0
5204,74.5,74.564,338,42.8456,3.0,198,6.0,1189,5.0,358,-999.0,-999.0,3131,3843,4104,3143,2341,0
5205,102.9,74.6248,939,42.8138,3.0,163,10.0,1189,8.0,3,2020.0,3.0,3131,3843,272,3143,2341,0
5206,58.3,74.6257,1257,42.8182,2.0,124,11.0,2728,1.0,315,2018.0,3.0,3131,3843,277,2623,2341,0
5207,66.7,74.5998,939,42.865,2.0,91,12.0,2728,4.0,262,2018.0,3.0,716,909,4104,3143,1229,0
5208,59.1,74.5998,939,42.865,2.0,95,12.0,2728,4.0,265,2018.0,3.0,716,909,4104,3143,1229,0
5209,70.0,74.6331,1510,42.8442,2.0,469,9.0,208,9.0,339,-999.0,-999.0,771,721,4104,2623,1775,0
5210,197.0,74.6134,939,42.8187,5.0,512,14.0,2728,12.0,164,2019.0,3.0,716,190,220,3143,409,0
5211,77.0,74.5772,1257,42.8679,2.0,128,15.0,2728,9.0,907,2018.0,3.0,3131,3843,861,2623,2341,0
5212,61.0,74.6174,338,42.8675,3.0,164,9.0,473,9.0,434,1983.0,2.8,716,721,4104,3143,1775,0
5213,87.0,74.6273,1372,42.8149,3.0,268,10.0,2728,7.0,1387,2020.0,-999.0,771,3843,277,2623,409,1
5214,39.8,74.5874,1510,42.8604,2.0,85,4.0,161,4.0,3,1955.0,2.5,1148,909,4104,3143,1229,0
