Общая площадь,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
29.0,74.6616,1510,42.8779,1.0,5.0,1189,1.0,1994.0,1229,1148,4104,3143
28.0,74.6363,1257,42.8836,1.0,5.0,1189,5.0,-999.0,2353,3131,867,2623
111.6,74.624,1510,42.8188,3.0,6.0,1189,5.0,2011.0,1775,3131,4104,2623
90.0,74.628,1510,42.8164,5.0,5.0,530,3.0,-999.0,1775,3131,4104,2623
52.0,74.5915,1510,42.8719,2.0,12.0,2731,4.0,2017.0,1775,771,4104,3143
43.0,74.613,338,42.8614,2.0,4.0,425,3.0,-999.0,1229,3131,4104,2623
40.0,74.5883,1372,42.8626,1.0,12.0,2731,7.0,2019.0,1229,1148,4104,2623
220.0,74.6156,1257,42.8242,5.0,12.0,2731,12.0,2015.0,2353,3131,4104,2623
78.0,74.588,1257,42.8782,2.0,10.0,2731,9.0,-999.0,2353,3131,867,2623
60.0,74.6296,1510,42.825,3.0,4.0,425,3.0,-999.0,1229,3131,867,3143
60.0,74.5725,1372,42.8431,2.0,8.0,2731,8.0,-999.0,2353,771,4104,2623
79.0,74.6264,1372,42.8341,2.0,10.0,1189,5.0,2015.0,1229,771,4104,3143
42.0,74.6126,1510,42.8493,1.0,10.0,2731,7.0,2015.0,2353,3131,4104,3143
55.0,74.675,1510,42.8707,2.0,10.0,2731,3.0,2014.0,1229,1148,4104,3143
44.0,74.6818,939,42.8759,1.0,12.0,2731,2.0,2020.0,1229,716,4104,3143
118.0,74.567,1510,42.8389,3.0,10.0,2731,8.0,2016.0,1775,3131,4104,2623
49.0,74.6307,1372,42.8287,1.0,9.0,519,7.0,-999.0,2353,3131,4104,3143
92.0,74.6861,1510,42.8801,3.0,11.0,2731,6.0,2017.0,1229,1148,4104,3143
16.0,74.5825,1510,42.8488,1.0,5.0,425,4.0,1987.0,1775,3131,4104,3143
46.4,74.5907,939,42.8805,1.0,12.0,2731,11.0,2019.0,2353,3131,867,3143
52.0,74.6266,1510,42.8319,2.0,5.0,530,4.0,-999.0,1775,3131,4104,2623
91.0,74.5778,1510,42.8685,4.0,5.0,425,3.0,-999.0,1229,1148,4104,3143
58.0,74.6434,1372,42.8398,2.0,10.0,2731,3.0,-999.0,1775,1148,220,2623
88.0,74.586,1372,42.8721,3.0,15.0,2731,11.0,-999.0,2353,3131,4104,2623
58.0,74.623,1510,42.8312,3.0,4.0,425,4.0,1975.0,1229,716,4104,2623
104.0,74.567,1372,42.8302,3.0,12.0,2731,7.0,2016.0,1229,771,867,2623
65.0,74.6146,1510,42.87,3.0,9.0,519,6.0,-999.0,409,1148,4104,3143
12.0,74.618,338,42.8834,1.0,5.0,74,5.0,-999.0,1775,1148,4104,3143
220.0,74.6156,1257,42.8242,5.0,12.0,2731,12.0,2015.0,2353,3131,4104,2623
82.0,74.6224,1372,42.8293,3.0,8.0,2731,2.0,-999.0,1775,771,4104,2623
58.0,74.591,1257,42.8249,2.0,9.0,41,7.0,2022.0,2353,3131,220,3143
80.0,74.6366,1372,42.8757,2.0,14.0,2731,9.0,-999.0,409,3131,4104,2623
34.0,74.568,1510,42.8457,1.0,9.0,530,5.0,1989.0,1229,716,4104,2623
32.0,74.6065,1257,42.8431,1.0,4.0,425,1.0,-999.0,2353,3131,867,3143
50.0,74.6122,939,42.8212,1.0,14.0,2731,2.0,2022.0,2353,3131,4104,2623
52.0,74.6326,1510,42.8456,2.0,9.0,519,9.0,-999.0,1775,3131,277,2623
68.0,74.6487,1510,42.8151,2.0,9.0,1189,9.0,2016.0,1775,1148,272,3143
62.0,74.611,1510,42.8667,3.0,9.0,530,7.0,-999.0,2353,3131,4104,2623
45.8,74.5858,1510,42.8709,2.0,5.0,425,5.0,-999.0,1229,716,867,3143
46.23,74.594,939,42.8655,1.0,10.0,2731,3.0,2020.0,1775,716,4104,3143
146.0,74.619,1257,42.8729,3.0,14.0,1189,8.0,2011.0,2353,3131,4104,3143
43.0,74.6233,338,42.8364,2.0,4.0,425,1.0,-999.0,2353,3131,4104,3143
58.0,74.6465,1257,42.8769,3.0,4.0,425,4.0,-999.0,2353,3131,4104,2623
82.0,74.5814,939,42.8393,2.0,10.0,2731,2.0,-999.0,1775,3131,4104,3143
90.0,74.5851,1372,42.8554,3.0,12.0,2731,9.0,2019.0,1775,3131,4104,2623
81.6,74.5813,939,42.8393,2.0,10.0,2731,2.0,-999.0,1775,3131,4104,3143
48.0,74.6234,1510,42.8722,2.0,9.0,530,7.0,-999.0,1775,3131,4104,2623
47.0,74.6486,939,42.8163,1.0,9.0,2731,8.0,2020.0,1229,3131,4104,2623
135.0,74.6248,1510,42.8764,3.0,13.0,2731,5.0,2017.0,2353,3131,4104,2623
38.0,74.6439,1372,42.8402,1.0,9.0,1189,2.0,-999.0,1229,1148,4104,2623
103.0,74.6143,1510,42.8749,4.0,9.0,530,2.0,-999.0,1775,1148,4104,2623
37.0,74.6669,939,42.8611,1.0,10.0,2731,4.0,-999.0,2353,3131,4104,3143
46.0,74.6204,939,42.8804,2.0,12.0,2731,7.0,2020.0,2353,3131,4104,3143
45.0,74.6831,1372,42.8554,1.0,6.0,2731,5.0,2020.0,1229,3131,4104,3143
49.0,74.6227,1510,42.8855,2.0,12.0,1189,12.0,1990.0,1775,1148,4104,2623
86.0,74.6349,1510,42.8717,4.0,9.0,519,2.0,-999.0,1775,1148,4104,3143
65.0,74.6372,1372,42.8829,3.0,5.0,530,5.0,-999.0,2353,3131,4104,3143
74.0,74.6067,939,42.8715,3.0,7.0,1189,4.0,1988.0,2353,716,4104,2623
110.0,74.6042,1510,42.8445,3.0,12.0,2731,5.0,2017.0,1775,771,4104,3143
42.0,74.6348,103,42.8525,1.0,12.0,2731,5.0,-999.0,2353,3131,4104,2623
34.7,74.6351,1510,42.8682,1.0,9.0,530,9.0,-999.0,1229,1148,4104,3143
100.0,74.5827,1257,42.8821,3.0,11.0,2731,8.0,-999.0,2353,3131,867,3143
46.0,74.5243,1257,42.887,2.0,3.0,1189,3.0,1979.0,2353,3131,4104,2623
76.36,74.5774,939,42.83,2.0,12.0,2731,4.0,2020.0,2353,3131,277,3143
50.0,74.6056,1372,42.8326,3.0,4.0,1189,4.0,-999.0,1775,1148,4104,3143
64.0,74.5658,1257,42.8421,2.0,9.0,519,7.0,-999.0,2353,3131,867,3143
34.0,74.6136,1510,42.8752,1.0,4.0,1189,3.0,-999.0,1229,3131,4104,3143
70.0,74.6332,1372,42.8468,2.0,10.0,519,9.0,-999.0,1775,1148,277,3143
45.0,74.6224,1510,42.8754,2.0,5.0,1189,2.0,1990.0,1775,3131,4104,2623
113.0,74.5901,1372,42.867,3.0,10.0,2731,3.0,2018.0,1775,771,4104,3143
66.0,74.6569,1510,42.8789,3.0,4.0,1189,2.0,-999.0,1775,1148,4104,2623
52.4,74.5737,1510,42.874,2.0,5.0,530,5.0,1992.0,1775,771,4104,2623
60.0,74.6874,1257,42.8795,3.0,5.0,1189,4.0,-999.0,2353,3131,4104,2623
80.0,74.587,1372,42.8583,3.0,3.0,56,2.0,-999.0,1229,3131,4104,2623
60.0,74.6959,1510,42.8704,2.0,9.0,530,2.0,1997.0,1775,771,4104,3143
127.0,74.5688,1372,42.8317,4.0,10.0,2731,2.0,-999.0,409,1148,867,3143
46.0,74.5786,939,42.8833,2.0,10.0,2731,3.0,-999.0,1775,3131,272,3143
109.0,74.637,1257,42.814,3.0,9.0,2731,3.0,2020.0,2353,3131,4104,3143
42.0,74.616,338,42.8483,2.0,4.0,530,1.0,1980.0,1229,1148,4104,3143
52.0,74.6866,1510,42.854,2.0,9.0,519,5.0,-999.0,1775,771,4104,3143
92.0,74.6214,1372,42.823,3.0,9.0,519,4.0,-999.0,1775,771,4104,2623
80.0,74.5897,1372,42.8777,2.0,10.0,2731,10.0,-999.0,2353,3131,4104,3143
70.4,74.6197,1257,42.8339,3.0,10.0,1189,3.0,2010.0,2353,3131,867,2623
130.0,74.5925,1257,42.8578,3.0,9.0,2731,6.0,2017.0,2353,3131,4104,2623
120.0,74.5913,1372,42.8644,3.0,9.0,2731,6.0,2017.0,2353,3131,4104,2623
58.0,74.6127,1510,42.8333,3.0,4.0,425,1.0,1972.0,1229,1148,4104,2623
97.0,74.5827,939,42.8501,3.0,9.0,2731,8.0,2019.0,409,716,272,2623
50.0,74.6351,1257,42.8487,2.0,5.0,2731,3.0,2018.0,2353,3131,4104,3143
43.0,74.6054,1510,42.8607,2.0,4.0,165,1.0,-999.0,1229,3131,4104,2623
44.0,74.58,1372,42.8877,3.0,3.0,2731,3.0,2020.0,1229,3131,272,2623
160.0,74.6148,939,42.8167,4.0,8.0,2731,4.0,-999.0,409,716,867,2623
76.0,74.6003,1372,42.8432,2.0,10.0,2731,5.0,-999.0,2353,771,867,3143
49.0,74.6828,1510,42.8797,2.0,5.0,530,3.0,1988.0,1775,1148,4104,2623
47.0,74.6,939,42.8489,1.0,12.0,2731,3.0,2022.0,1775,716,4104,3143
164.5,74.5916,939,42.8764,4.0,9.0,2731,6.0,-999.0,2353,3131,4104,3143
218.0,74.6254,939,42.8128,4.0,3.0,2731,3.0,-999.0,2353,3131,277,2623
44.0,74.5821,338,42.8767,2.0,3.0,56,2.0,-999.0,1229,1148,867,3143
30.0,74.6137,338,42.8579,1.0,5.0,1189,5.0,-999.0,1229,1148,4104,2623
80.0,74.6914,1372,42.8536,3.0,9.0,530,3.0,-999.0,1775,1148,4104,3143
72.0,74.5881,1257,42.873,3.0,9.0,1189,2.0,-999.0,2353,3131,4104,2623
63.0,74.6879,1372,42.8535,2.0,12.0,2731,2.0,2019.0,2353,771,4104,3143
66.0,74.6265,1372,42.8828,2.0,9.0,2731,7.0,-999.0,1775,1148,4104,2623
52.0,74.5678,1372,42.8471,1.0,13.0,1189,4.0,2020.0,1775,1148,4104,2623
45.0,74.6298,1510,42.8841,1.0,9.0,519,7.0,-999.0,1229,1148,4104,2623
107.0,74.6149,1257,42.8197,4.0,10.0,1189,9.0,2017.0,2353,3131,867,2623
48.0,74.5208,1372,42.8799,2.0,3.0,530,2.0,-999.0,1775,1148,4104,3143
43.0,74.6042,1257,42.8355,2.0,4.0,425,1.0,-999.0,2353,3131,867,2623
45.0,74.588,939,42.8624,1.0,12.0,2731,12.0,-999.0,1775,771,4104,3143
78.0,74.596,939,42.8726,2.0,14.0,2731,4.0,2021.0,1775,3131,4104,3143
60.0,74.5973,1510,42.8724,3.0,5.0,1189,2.0,-999.0,2353,1148,4104,3143
90.0,74.5973,1372,42.866,3.0,9.0,2731,1.0,-999.0,1775,1148,4104,3143
54.0,74.6096,1257,42.8574,2.0,4.0,519,1.0,-999.0,2353,3131,867,2623
125.0,74.62,939,42.8739,3.0,13.0,2731,9.0,2017.0,409,716,4104,3143
42.0,74.6192,1257,42.8322,1.0,9.0,519,1.0,-999.0,2353,3131,4104,3143
72.0,74.5752,1510,42.8816,2.0,10.0,425,8.0,-999.0,2353,3131,4104,3143
38.8,74.6748,338,42.8772,2.0,4.0,1189,2.0,-999.0,1229,1148,867,3143
85.0,74.6179,1510,42.8287,2.0,9.0,2731,8.0,2015.0,1775,1148,4104,2623
38.0,74.6248,1372,42.8138,1.0,10.0,2731,6.0,2018.0,1229,1148,272,2623
125.0,74.5815,1372,42.8749,3.0,14.0,2731,5.0,-999.0,1775,3131,4104,3143
61.0,74.5655,939,42.8319,2.0,11.0,2731,9.0,2020.0,1229,3131,4104,3143
100.0,74.5812,1372,42.8744,2.0,8.0,2731,1.0,-999.0,2353,3131,4104,3143
80.0,74.6126,1510,42.8664,3.0,9.0,530,6.0,-999.0,2353,3131,4104,3143
52.0,74.5572,1510,42.8531,1.0,10.0,41,1.0,-999.0,2353,771,4104,3143
39.0,74.5651,1510,42.843,1.0,12.0,2731,8.0,2017.0,1229,716,4104,3143
56.0,74.5774,1257,42.83,1.0,12.0,2731,4.0,2019.0,2353,3131,4104,3143
50.0,74.6298,338,42.8757,2.0,4.0,1189,2.0,-999.0,1775,3131,4104,3143
165.8,74.5784,1372,42.8814,4.0,10.0,2731,9.0,-999.0,409,771,4104,3143
91.0,74.6162,1257,42.8188,3.0,9.0,2731,6.0,2021.0,1775,3131,4104,3143
46.0,74.6376,1372,42.8159,1.0,10.0,2731,2.0,-999.0,1775,771,4104,3143
50.0,74.6319,1510,42.8503,2.0,5.0,425,3.0,-999.0,2353,3131,4104,2623
127.0,74.5855,939,42.8266,4.0,12.0,2731,12.0,-999.0,2353,3131,277,3143
59.0,74.6132,194,42.8595,2.0,9.0,519,1.0,-999.0,1775,716,4104,2623
105.0,74.636,1510,42.8116,3.0,11.0,2731,8.0,2018.0,1775,771,4104,2623
58.0,74.6207,1510,42.8677,3.0,5.0,425,5.0,-999.0,1229,1148,4104,3143
42.0,74.5323,939,42.8504,-999.0,10.0,1189,1.0,2020.0,2353,716,4104,3143
73.0,74.5817,939,42.8821,2.0,12.0,2731,7.0,-999.0,2353,3131,4104,3143
42.0,74.6024,1510,42.8356,2.0,4.0,425,3.0,-999.0,2353,3131,4104,2623
75.0,74.612,1510,42.876,3.0,3.0,56,3.0,1930.0,1775,1148,4104,2623
99.0,74.6184,939,42.8515,3.0,11.0,2731,3.0,-999.0,2353,3131,4104,2623
55.0,74.549,53,42.852,1.0,5.0,1189,5.0,-999.0,2353,3131,272,3143
75.0,74.6318,939,42.8334,2.0,12.0,2731,11.0,2020.0,1775,3131,4104,2623
35.0,74.5686,338,42.8477,1.0,9.0,530,5.0,-999.0,1229,716,4104,2623
30.0,74.5364,1257,42.8641,1.0,9.0,56,8.0,-999.0,2353,3131,277,3143
63.0,74.6152,939,42.8228,2.0,16.0,2731,8.0,2022.0,1775,3131,4104,3143
98.0,74.5883,939,42.8626,3.0,12.0,2731,9.0,2019.0,409,3131,867,3143
34.0,74.6363,1372,42.8111,1.0,5.0,530,5.0,-999.0,1229,771,4104,3143
48.0,74.558,939,42.8646,1.0,17.0,2731,6.0,2021.0,1775,3131,272,3143
80.0,74.6192,1510,42.8221,3.0,9.0,519,6.0,-999.0,2353,771,4104,2623
48.0,74.6826,1510,42.8793,2.0,5.0,530,3.0,1975.0,1775,1148,4104,2623
54.0,74.6255,194,42.8317,2.0,5.0,1189,1.0,-999.0,1229,1148,4104,2623
48.0,74.6088,338,42.8357,2.0,5.0,1189,2.0,-999.0,1775,3131,4104,3143
57.0,74.5884,338,42.8707,2.0,9.0,1189,6.0,-999.0,2353,3131,4104,2623
58.0,74.6105,1510,42.8663,3.0,5.0,1189,5.0,-999.0,1775,1148,867,2623
55.0,74.5822,1372,42.8403,2.0,12.0,2731,4.0,2018.0,1229,1148,4104,2623
51.3,74.6119,939,42.8228,2.0,8.0,2731,4.0,-999.0,2353,3131,4104,2623
74.14,74.6164,939,42.8181,2.0,8.0,2731,7.0,2021.0,1775,3131,4104,3143
112.0,74.5772,1372,42.8419,3.0,11.0,2731,10.0,-999.0,1775,771,4104,2623
80.0,74.6148,1257,42.8167,2.0,8.0,2731,2.0,2020.0,2353,3131,272,3143
54.0,74.5179,338,42.8835,2.0,2.0,1189,1.0,-999.0,1775,1148,4104,3143
83.0,74.594,194,42.8799,2.0,12.0,2731,8.0,2019.0,2353,3131,4104,3143
100.0,74.6038,1257,42.8193,3.0,10.0,2731,3.0,2022.0,2353,3131,272,3143
93.0,74.6004,939,42.8483,3.0,12.0,2731,2.0,2022.0,1775,716,4104,3143
79.0,74.6345,939,42.8113,2.0,12.0,2731,12.0,-999.0,2353,3131,867,2623
67.0,74.5805,1372,42.8722,3.0,5.0,1189,3.0,1980.0,1775,1148,4104,2623
65.0,74.5744,1510,42.8685,3.0,4.0,425,1.0,-999.0,1229,771,4104,3143
48.0,74.6844,1510,42.8771,2.0,7.0,1189,5.0,2013.0,1775,3131,867,3143
130.0,74.5795,939,42.8403,4.0,9.0,2731,9.0,2018.0,2353,716,272,2623
42.0,74.6248,939,42.8186,1.0,12.0,2731,3.0,-999.0,2353,3131,867,2623
74.0,74.6837,1510,42.8535,3.0,9.0,519,2.0,1992.0,1775,1148,4104,3143
74.0,74.6164,939,42.8181,2.0,8.0,2731,7.0,2021.0,409,716,4104,3143
43.0,74.5775,1510,42.883,1.0,9.0,1189,4.0,-999.0,1229,1148,4104,3143
130.0,74.5855,1372,42.88,4.0,8.0,2731,4.0,2016.0,2353,3131,4104,3143
73.0,74.5857,1372,42.8244,2.0,10.0,2731,8.0,2014.0,1775,771,277,3143
63.0,74.5742,194,42.881,3.0,5.0,530,3.0,-999.0,2353,3131,4104,3143
45.0,74.6042,1510,42.8333,2.0,4.0,425,1.0,-999.0,1229,3131,4104,2623
43.48,74.5843,939,42.8403,1.0,9.0,2731,2.0,-999.0,2353,3131,220,2623
61.0,74.5957,1372,42.8742,2.0,13.0,2731,7.0,2019.0,1775,771,4104,3143
77.0,74.5772,1257,42.8679,2.0,15.0,2731,9.0,2018.0,2353,3131,867,2623
30.0,74.6817,1372,42.8592,1.0,8.0,2731,6.0,2016.0,2353,771,4104,2623
58.0,74.5787,1257,42.869,3.0,5.0,425,4.0,-999.0,2353,3131,867,3143
136.0,74.5928,1372,42.8733,3.0,12.0,2731,9.0,-999.0,409,1148,4104,3143
58.3,74.6122,1257,42.8212,1.0,14.0,2731,4.0,2022.0,2353,3131,4104,3143
47.0,74.6318,939,42.8334,1.0,12.0,2731,12.0,2020.0,2353,3131,4104,3143
57.0,74.6006,1257,42.8669,2.0,9.0,425,4.0,-999.0,2353,3131,4104,2623
58.0,74.6438,1257,42.8401,2.0,9.0,2731,3.0,-999.0,2353,3131,4104,3143
96.0,74.558,939,42.8646,3.0,17.0,2731,3.0,2021.0,1775,716,867,3143
37.0,74.5754,1510,42.8798,1.0,9.0,1189,4.0,1992.0,2353,3131,4104,2623
79.86,74.6148,1372,42.8167,2.0,8.0,2731,2.0,2020.0,2353,3131,867,3143
37.0,74.6665,939,42.8611,1.0,10.0,2731,4.0,2021.0,1229,3131,867,3143
48.0,74.5724,939,42.8408,1.0,9.0,2731,7.0,2021.0,1229,3131,272,3143
69.0,74.613,1257,42.868,3.0,9.0,519,1.0,-999.0,2353,3131,4104,3143
160.0,74.6248,939,42.8764,4.0,13.0,2731,5.0,2017.0,409,3131,4104,2623
35.0,74.6867,1510,42.8544,1.0,9.0,519,3.0,-999.0,1229,3131,4104,2623
66.0,74.6237,1257,42.8713,3.0,9.0,530,2.0,1990.0,2353,3131,867,3143
33.0,74.5836,1257,42.8838,1.0,10.0,2731,9.0,2018.0,2353,3131,4104,2623
47.0,74.6259,194,42.8859,2.0,12.0,1189,5.0,-999.0,1775,3131,4104,3143
36.0,74.6904,1372,42.8774,1.0,9.0,530,8.0,-999.0,1229,771,4104,2623
64.0,74.6122,1510,42.8657,3.0,9.0,519,8.0,-999.0,1775,1148,4104,3143
55.0,74.6204,1510,42.8211,2.0,9.0,519,5.0,1989.0,1775,716,4104,3143
50.0,74.5686,1257,42.8347,2.0,9.0,2731,9.0,2014.0,2353,3131,4104,3143
54.0,74.5977,1510,42.8661,2.0,11.0,2731,10.0,2019.0,1229,716,4104,3143
32.0,74.6471,1257,42.831,1.0,4.0,74,4.0,-999.0,2353,3131,220,3143
98.0,74.5343,1257,42.8873,3.0,5.0,1189,5.0,-999.0,2353,3131,867,3143
65.0,74.6321,1372,42.8686,2.0,9.0,519,2.0,2018.0,1775,3131,4104,2623
44.0,74.6256,1257,42.8382,2.0,4.0,425,4.0,-999.0,2353,3131,867,2623
122.0,74.6008,939,42.8651,3.0,15.0,2731,15.0,2018.0,1775,716,4104,3143
48.0,74.6376,53,42.8694,1.0,16.0,2731,15.0,2022.0,1229,716,4104,3143
47.0,74.6345,939,42.8426,1.0,9.0,1189,9.0,-999.0,1229,3131,4104,3143
50.0,74.6254,1510,42.8366,2.0,4.0,425,2.0,-999.0,1229,3131,4104,2623
67.0,74.5555,1510,42.8525,2.0,9.0,41,7.0,2020.0,1229,716,272,3143
38.0,74.6162,939,42.8188,1.0,9.0,2731,7.0,2021.0,2353,3131,272,3143
137.6,74.5813,939,42.8393,3.0,10.0,2731,2.0,2021.0,1775,3131,220,2623
64.0,74.623,1510,42.8712,3.0,9.0,530,8.0,-999.0,1775,1148,4104,2623
48.0,74.5766,1257,42.8488,2.0,4.0,530,3.0,-999.0,2353,3131,867,2623
68.0,74.6903,103,42.8544,2.0,12.0,2731,7.0,2022.0,1775,716,4104,3143
65.0,74.6584,939,42.8588,2.0,12.0,2731,8.0,2021.0,409,716,4104,3143
74.9,74.622,53,42.8177,2.0,12.0,2731,4.0,2021.0,1775,3131,220,2623
170.0,74.5854,338,42.8719,6.0,6.0,1189,1.0,1994.0,409,1148,4104,2623
122.0,74.6134,939,42.8187,3.0,14.0,2731,8.0,2019.0,1775,3131,272,2623
92.0,74.6077,1510,42.8595,3.0,10.0,2731,2.0,2015.0,1775,1148,4104,2623
70.0,74.5644,1510,42.8384,2.0,11.0,2731,4.0,2016.0,1775,1148,4104,3143
40.9,74.6965,1510,42.8702,1.0,9.0,1189,2.0,2009.0,1229,716,4104,3143
58.7,74.5797,338,42.8684,3.0,5.0,425,5.0,1975.0,1229,1148,4104,2623
42.6,74.5751,338,42.893,2.0,3.0,165,3.0,1969.0,1775,3131,4104,2623
57.0,74.675,1372,42.8707,1.0,10.0,2731,7.0,-999.0,2353,3131,4104,3143
45.0,74.6189,1510,42.8802,2.0,5.0,425,1.0,1974.0,1229,1148,4104,3143
43.0,74.5982,194,42.8501,2.0,4.0,165,2.0,1965.0,2353,3131,4104,3143
39.0,74.6432,1372,42.846,1.0,13.0,2731,12.0,-999.0,1229,716,220,3143
110.0,74.5766,1510,42.8686,3.0,12.0,2731,9.0,2014.0,2353,3131,4104,3143
44.0,74.5266,1257,42.8375,2.0,6.0,2731,2.0,2021.0,2353,3131,4104,2623
52.0,74.5344,1372,42.8868,1.0,5.0,2731,5.0,2019.0,1775,1148,272,3143
35.0,74.6266,1510,42.8191,1.0,5.0,530,5.0,-999.0,1229,716,4104,3143
62.0,74.6018,1510,42.8324,3.0,5.0,530,5.0,-999.0,2353,3131,4104,2623
68.2,74.6003,939,42.8673,2.0,9.0,2731,4.0,-999.0,1775,716,4104,2623
48.4,74.6011,1372,42.8339,2.0,5.0,1189,2.0,-999.0,1775,771,4104,2623
44.0,74.5654,1510,42.8392,1.0,9.0,519,6.0,-999.0,2353,3131,4104,2623
12.0,74.6603,338,42.8745,1.0,2.0,74,1.0,-999.0,2353,3131,4104,2623
86.0,74.5952,1372,42.8733,2.0,10.0,2731,6.0,2019.0,1775,1148,4104,2623
45.0,74.6225,338,42.8319,2.0,4.0,425,3.0,-999.0,2353,3131,4104,3143
76.0,74.5836,1257,42.8838,2.0,9.0,2731,4.0,2018.0,2353,3131,4104,2623
55.0,74.6826,338,42.8775,2.0,6.0,1189,3.0,-999.0,1775,3131,4104,3143
60.0,74.68,939,42.8813,2.0,10.0,2731,5.0,-999.0,2353,3131,867,3143
116.0,74.5948,1372,42.8799,2.0,9.0,2731,4.0,-999.0,1775,3131,4104,3143
30.0,74.5818,1372,42.8428,1.0,3.0,165,2.0,-999.0,1229,1148,4104,3143
56.0,74.6055,1510,42.8571,2.0,9.0,519,8.0,-999.0,1775,1148,4104,2623
92.0,74.5673,1510,42.8307,3.0,9.0,2731,2.0,2017.0,1775,1148,4104,3143
100.0,74.5849,1257,42.8792,3.0,10.0,1189,7.0,-999.0,2353,3131,867,2623
91.0,74.5808,939,42.8755,2.0,9.0,2731,7.0,2019.0,1775,3131,4104,3143
74.0,74.6059,103,42.8824,2.0,9.0,1189,6.0,2018.0,2353,3131,4104,2623
118.0,74.5772,1372,42.83,4.0,10.0,2731,6.0,2015.0,1775,1148,4104,2623
36.0,74.5681,1510,42.8305,1.0,5.0,530,1.0,1992.0,1229,1148,4104,3143
76.0,74.6311,1257,42.8189,3.0,5.0,530,1.0,-999.0,2353,3131,867,2623
57.0,74.634,1510,42.845,1.0,9.0,519,2.0,-999.0,2353,3131,4104,2623
48.0,74.558,939,42.8646,1.0,17.0,1189,7.0,2020.0,1229,716,272,3143
161.0,74.5825,1510,42.8301,3.0,9.0,2731,4.0,2008.0,409,1148,277,2623
102.0,74.6176,1257,42.8222,3.0,16.0,2731,10.0,2022.0,2353,3131,867,3143
70.0,74.6438,1257,42.8401,2.0,9.0,2731,2.0,2020.0,2353,3131,4104,2623
134.0,74.6019,939,42.8656,3.0,14.0,2731,11.0,-999.0,2353,3131,4104,2623
185.0,74.5869,1372,42.8264,5.0,9.0,2731,9.0,2016.0,409,1148,220,3143
115.0,74.5498,1257,42.852,4.0,10.0,2731,10.0,-999.0,2353,3131,4104,3143
44.0,74.6383,1257,42.8453,2.0,5.0,1189,5.0,-999.0,2353,3131,867,2623
108.0,74.5644,1372,42.8384,3.0,12.0,2731,10.0,2018.0,2353,771,4104,3143
90.0,74.6318,1372,42.8316,3.0,12.0,2731,5.0,-999.0,1775,3131,867,3143
160.0,74.5854,1372,42.874,3.0,7.0,36,6.0,2019.0,409,716,4104,2623
33.0,74.6909,1510,42.8748,1.0,9.0,530,3.0,-999.0,1229,1148,4104,2623
17.0,74.6098,338,42.849,1.0,5.0,74,2.0,1978.0,2353,3131,867,3143
100.0,74.6196,1372,42.8733,3.0,14.0,2731,14.0,-999.0,2353,3131,4104,2623
66.0,74.6059,1372,42.8561,2.0,10.0,2731,7.0,2020.0,1229,1148,4104,3143
55.0,74.5817,939,42.8821,1.0,12.0,2731,12.0,2020.0,1775,3131,4104,3143
35.0,74.6351,1510,42.8685,1.0,5.0,530,3.0,-999.0,2353,3131,4104,3143
122.0,74.5956,1372,42.8497,3.0,3.0,2731,2.0,-999.0,409,771,272,2623
104.5,74.5907,1510,42.8675,4.0,9.0,2731,2.0,-999.0,2353,3131,4104,3143
45.0,74.6264,1510,42.8378,2.0,5.0,2731,4.0,-999.0,2353,1148,4104,2623
70.0,74.5684,1257,42.8104,2.0,14.0,2731,10.0,2018.0,2353,3131,4104,3143
70.0,74.591,1257,42.8249,2.0,9.0,41,6.0,2022.0,2353,3131,220,2623
32.0,74.691,1510,42.8527,1.0,9.0,530,5.0,-999.0,2353,3131,867,2623
48.0,74.6292,103,42.8566,1.0,12.0,1189,8.0,2022.0,1229,716,4104,3143
76.0,74.5843,1257,42.871,3.0,5.0,1189,3.0,-999.0,2353,3131,4104,2623
118.0,74.6244,939,42.8708,4.0,12.0,2731,7.0,2019.0,409,1148,4104,2623
56.0,74.6283,939,42.8757,1.0,12.0,2731,10.0,2020.0,2353,716,4104,2623
209.3,74.605,1257,42.8671,5.0,10.0,1189,3.0,2009.0,2353,3131,867,2623
52.0,74.5658,1510,42.8421,2.0,13.0,2731,13.0,-999.0,1775,1148,867,2623
40.0,74.6872,939,42.8819,1.0,10.0,2731,6.0,-999.0,2353,3131,4104,3143
74.0,74.5339,1510,42.888,2.0,5.0,1189,1.0,2019.0,1775,1148,26,3143
43.0,74.6227,338,42.8215,2.0,4.0,425,2.0,-999.0,2353,3131,4104,3143
128.0,74.6041,1257,42.8712,3.0,10.0,1189,3.0,-999.0,2353,3131,867,2623
110.0,74.6215,1257,42.8169,3.0,12.0,2731,5.0,2017.0,2353,3131,867,3143
35.0,74.6248,1257,42.8186,1.0,9.0,519,8.0,-999.0,2353,3131,867,2623
65.0,74.6083,1510,42.867,3.0,5.0,1189,4.0,-999.0,1775,1148,4104,2623
78.0,74.5848,1372,42.8767,2.0,10.0,2731,9.0,-999.0,1775,3131,4104,3143
90.0,74.5883,1257,42.8626,3.0,12.0,2731,9.0,2019.0,2353,3131,867,2623
46.0,74.6136,1510,42.8579,2.0,5.0,530,3.0,1970.0,1775,771,4104,3143
